Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
9/22/2017,1/0/1900,47.755,13688485,28793,779,-637,4640,63,-51,120214640,2.022223097,
9/29/2017,9/29/2017,48.068,16795231,27213,790,-1076,4781,88,-47,126838080,2.055353431,
10/6/2017,1/0/1900,49.479,14575872,30717,890,-5039,5078,94,-173,117581570,1.945322684,
10/13/2017,10/13/2017,50.147,14866315,33258,1066,-3428,5219,107,-163,108325060,1.835291937,
10/20/2017,1/0/1900,49.146,12248441,33727,555,-3930,5347,66,-150,113459620,1.57872463,
10/27/2017,10/31/2017,55.048,31165586,45435,4120,-1749,6976,327,-81,118594180,1.322157323,
11/3/2017,1/0/1900,55.58,21248907,20071,961,-433,3798,99,-44,115276090,1.522268608,
11/10/2017,11/15/2017,56.268,14499241,20792,667,-568,4367,50,-60,111958000,1.722379893,
11/17/2017,1/0/1900,56.494,14537493,18559,801,-1236,5418,98,-62,109983930,1.513551824,
11/24/2017,11/30/2017,59.3,11685063,11001,497,-363,3540,56,-32,108009860,1.304723756,
12/1/2017,1/0/1900,58.118,29082259,22730,1589,-607,6652,245,-64,109733120,1.419589666,
12/8/2017,1/0/1900,58.1,18267431,17865,799,-523,5141,76,-70,111456380,1.534455575,
12/15/2017,12/15/2017,58.957,15052894,13017,714,-523,3954,56,-28,113179640,1.649321485,
12/22/2017,1/0/1900,58.418,11513762,8502,430,-425,3506,72,-49,107060540,1.945542831,
12/29/2017,12/29/2017,58.473,8371748,2752,149,-92,2433,49,-17,100941440,2.241764177,
1/5/2018,1/0/1900,61.457,12320429,3134,193,-115,3189,84,-22,109415960,1.961184388,
1/12/2018,1/12/2018,65.26,19145774,5015,296,-141,4415,161,-18,117890480,1.680604599,
1/19/2018,1/0/1900,64.729,20872408,6398,242,-378,4364,83,-34,110792010,1.319935358,
1/26/2018,1/31/2018,70.103,25605360,8577,582,-300,5029,88,-20,103693540,0.959266117,
2/2/2018,1/0/1900,71.497,37878148,15002,1427,-1000,8539,398,-135,103636720,0.772815161,
2/9/2018,2/15/2018,66.98,52111223,7990,511,-608,5050,98,-41,103579900,0.586364206,
2/16/2018,1/0/1900,72.435,28638173,6661,435,-532,5074,138,-64,99550520,0.761045392,
2/23/2018,2/28/2018,75,21945315,5797,483,-432,3795,85,-31,95521140,0.935726578,
3/2/2018,1/0/1900,75.012,27628969,15006,855,-710,4919,96,-24,96837700,0.95135104,
3/9/2018,3/15/2018,78.945,22181607,17167,875,-671,6335,160,-40,98154260,0.966975501,
3/16/2018,1/0/1900,78.584,25246682,14995,719,-984,4878,87,-66,89598810,0.755185271,
3/23/2018,3/29/2018,74.778,29893006,15784,988,-856,4882,111,-35,81043360,0.54339504,
3/30/2018,1/0/1900,72.367,38729864,16022,666,-1632,4627,43,-211,84436813.33,0.620284077,
4/6/2018,1/0/1900,70.261,39732256,28499,1065,-3385,7640,81,-475,87830266.67,0.697173115,
4/13/2018,4/13/2018,71.539,18750896,12629,641,-688,3806,56,-93,91223720,0.774062152,
4/20/2018,1/0/1900,76.374,24878654,17540,1191,-762,6059,162,-47,100648560,0.811814639,
4/27/2018,4/30/2018,78.631,39619143,20787,2384,-1171,8018,516,-76,110073400,0.849567125,
5/4/2018,1/0/1900,79.048,21875146,10922,690,-685,4742,111,-50,108513120,1.163717194,
5/11/2018,5/15/2018,80.146,15499540,9924,592,-417,4914,83,-23,106952840,1.477867263,
5/18/2018,1/0/1900,78.718,14805982,10116,424,-571,5491,78,-17,102865330,1.592041281,
5/25/2018,5/31/2018,80.507,14251500,9658,397,-399,4338,64,-50,98777820,1.7062153,
6/1/2018,1/0/1900,82.077,13190173,6363,383,-296,3082,45,-31,99523493.33,1.607852229,
6/8/2018,1/0/1900,84.2,20082842,9932,657,-441,4397,63,-70,100269166.7,1.509489158,
6/15/2018,6/15/2018,85.799,15722423,8689,444,-472,3855,47,-63,101014840,1.411126086,
6/22/2018,1/0/1900,85.784,20656678,10585,546,-593,5166,53,-99,93260800,1.163795975,
6/29/2018,6/29/2018,84.99,25577478,11920,716,-598,5440,143,-85,85506760,0.916465864,
7/6/2018,1/0/1900,85.532,10918413,5523,275,-206,2208,27,-24,84479100,1.103201414,
7/13/2018,7/13/2018,90.651,17963789,9282,786,-383,3941,83,-22,83451440,1.289936965,
7/20/2018,1/0/1900,90.685,24407340,17796,1197,-1356,8127,332,-105,87422360,1.045898357,
7/27/2018,7/31/2018,90.864,31052348,20461,1953,-1602,6109,404,-107,91393280,0.80185975,
8/3/2018,1/0/1900,91.164,24190934,10970,727,-719,3989,124,-72,93937700,0.94896817,
8/10/2018,8/15/2018,94.315,19107319,9962,718,-415,3582,44,-22,96482120,1.096076591,
8/17/2018,1/0/1900,94.111,25058148,10103,715,-623,4342,84,-36,92876260,1.086481957,
8/24/2018,1/0/1900,95.27,15310871,8326,529,-373,3215,44,-9,89270400,1.076887323,
8/31/2018,8/31/2018,100.635,24452337,14656,1325,-731,4818,162,-83,85664540,1.067292689,
9/7/2018,1/0/1900,97.604,26230313,14017,1300,-1017,5517,445,-66,93266840,1.005707764,
9/14/2018,9/14/2018,98.509,21098499,11731,842,-661,4874,93,-53,100869140,0.944122839,
9/21/2018,1/0/1900,95.751,25167835,15459,853,-1149,7244,96,-201,93937930,0.936179637,
9/28/2018,9/28/2018,100.15,21047654,11819,875,-568,4510,89,-61,87006720,0.928236436,
10/5/2018,1/0/1900,94.482,28042635,16853,1190,-944,6431,131,-158,94699450,0.810551637,
10/12/2018,10/15/2018,89.43,46202474,16531,697,-1058,5103,57,-98,102392180,0.692866838,
10/19/2018,1/0/1900,88.201,29163957,11622,644,-749,4694,82,-105,102872040,0.650226783,
10/26/2018,10/31/2018,82.141,42915450,20237,1461,-1902,6172,277,-153,103351900,0.607586729,
11/2/2018,1/0/1900,83.276,50546528,18520,922,-1338,4612,71,-108,103880700,0.695760526,
11/9/2018,11/15/2018,85.621,30401022,13549,466,-568,5835,90,-99,104409500,0.783934322,
11/16/2018,1/0/1900,79.671,33541385,21478,618,-974,8351,74,-148,107035040,0.80583988,
11/23/2018,1/0/1900,75.103,26980822,10273,322,-651,4299,26,-50,109660580,0.827745437,
11/30/2018,11/30/2018,84.508,32759458,13418,613,-504,6708,102,-83,112286120,0.849650995,
12/7/2018,1/0/1900,81.456,31703964,9007,335,-438,3728,80,-29,112412640,0.821208111,
12/14/2018,12/14/2018,79.595,31863050,10087,310,-502,4201,48,-44,112539160,0.792765227,
12/21/2018,1/0/1900,68.872,47290623,11880,304,-647,4345,36,-60,113317180,0.710111045,
12/28/2018,12/31/2018,73.901,36006692,7681,418,-403,2454,69,-38,114095200,0.627456864,
1/4/2019,1/0/1900,78.77,30909484,6621,319,-440,2214,41,-10,112148840,0.704004694,
1/11/2019,1/15/2019,82.028,34293346,13178,763,-465,7144,169,-69,110202480,0.780552525,
1/18/2019,1/0/1900,84.81,28450365,10458,540,-517,4135,36,-44,98378760,0.765416363,
1/25/2019,1/31/2019,83.529,20606246,7939,335,-460,3720,43,-32,86555040,0.750280201,
2/1/2019,1/0/1900,81.312,36904652,17890,1547,-1149,5729,353,-133,90309033.33,0.824376912,
2/8/2019,1/0/1900,79.411,23541002,11715,569,-764,5455,68,-247,94063026.67,0.898473623,
2/15/2019,2/15/2019,80.397,20116775,17258,562,-976,8425,55,-328,97817020,0.972570335,
2/22/2019,2/28/2019,81.578,13537155,8217,377,-514,4051,73,-69,85168260,1.32944954,
3/1/2019,1/0/1900,83.587,16644981,9176,371,-539,4973,58,-75,87329806.67,1.222450072,
3/8/2019,1/0/1900,81.04,23412719,10962,548,-688,5740,58,-58,89491353.33,1.115450604,
3/15/2019,3/15/2019,85.618,21377187,9195,481,-401,3539,43,-47,91652900,1.008451136,
3/22/2019,1/0/1900,88.239,29984363,10253,568,-408,4151,96,-58,93067860,0.968730085,
3/29/2019,3/29/2019,89.037,20611173,9127,558,-434,3982,34,-19,94482820,0.929009034,
4/5/2019,1/0/1900,91.864,18774550,11220,725,-680,6357,123,-110,73042070,0.829698978,
4/12/2019,4/15/2019,92.153,16114746,10447,483,-491,6196,131,-115,51601320,0.730388922,
4/19/2019,1/0/1900,93.085,12330692,6398,351,-377,3562,50,-34,52086990,0.674838614,
4/26/2019,4/30/2019,97.532,25634290,13875,1469,-595,6029,421,-45,52572660,0.619288306,
5/3/2019,1/0/1900,98.123,20865128,9347,550,-423,4390,152,-26,54121650,0.588053536,
5/10/2019,5/15/2019,94.499,26288889,8794,311,-554,4587,41,-135,55670640,0.556818766,
5/17/2019,1/0/1900,93.45,24458200,10987,750,-438,6034,79,-61,57761506.67,0.633979034,
5/24/2019,1/0/1900,91.164,18492038,8376,290,-437,4333,41,-41,59852373.33,0.711139301,
