Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
12/12/2014,12/15/2014,27.433,259311140,,,,,,,214693564,0.990178865,
12/19/2014,1/0/1900,27.945,326382400,,,,,,,229934382,1.196903881,
12/26/2014,12/31/2014,28.497,119248900,,,,,,,245175200,1.403628897,
1/2/2015,1/0/1900,27.333,151780640,,,,979,27,-23,247411008,1.256410667,
1/9/2015,1/15/2015,28.003,282690970,,,,10251,513,-151,249646816,1.109192438,
1/16/2015,1/0/1900,26.497,303531140,,,,10416,530,-339,245086724,1.003904351,
1/23/2015,1/0/1900,28.245,198362640,,,,8035,415,-94,240526632,0.898616265,
1/30/2015,1/30/2015,29.29,461747290,6169,866,-329,16543,1798,-275,235966540,0.793328178,
2/6/2015,1/0/1900,29.733,270190470,20930,1955,-1182,10555,542,-126,240170812,0.97251987,
2/13/2015,2/13/2015,31.77,301354470,27258,3521,-1004,13245,718,-162,244375084,1.151711562,
2/20/2015,1/0/1900,32.374,193883960,21457,1229,-729,9985,483,-114,267631494,1.156937044,
2/27/2015,2/27/2015,32.115,369856960,35730,2686,-2915,13564,753,-258,290887904,1.162162525,
3/6/2015,1/0/1900,31.65,246472020,32774,1611,-1238,15103,660,-227,276927536,1.154253431,
3/13/2015,3/13/2015,30.897,325921230,86087,2136,-2911,27815,1366,-402,262967168,1.146344338,
3/20/2015,1/0/1900,31.475,266016400,28892,1406,-1202,11859,548,-191,260899124,1.259808353,
3/27/2015,3/31/2015,30.812,208731730,23412,1315,-1005,10317,467,-151,258831080,1.373272368,
4/3/2015,1/0/1900,31.33,161628950,17898,1082,-763,8735,446,-147,259032570,1.623303682,
4/10/2015,4/15/2015,31.775,181454510,40912,1488,-1666,13019,571,-136,259234060,1.873334996,
4/17/2015,1/0/1900,31.188,170090870,27985,2216,-1121,12661,747,-168,253560584,1.460835846,
4/24/2015,4/30/2015,32.57,206698310,28451,1820,-1040,11147,489,-137,247887108,1.048336697,
5/1/2015,1/0/1900,32.237,417115180,63223,8816,-4010,17143,1704,-280,269081717.3,1.228378575,
5/8/2015,1/0/1900,31.905,270197900,28076,1823,-2155,9524,432,-128,290276326.7,1.408420454,
5/15/2015,5/15/2015,32.193,207858180,15936,1086,-408,8506,463,-97,311470936,1.588462332,
5/22/2015,1/0/1900,33.135,216438970,29540,2177,-1132,11470,564,-169,279100734,1.461421752,
5/29/2015,5/29/2015,32.57,197468800,30082,1666,-1652,10313,407,-145,246730532,1.334381172,
6/5/2015,1/0/1900,32.162,170465550,26282,1031,-1360,11000,522,-180,244361328,1.432100705,
6/12/2015,6/15/2015,31.792,219812710,74159,2717,-2646,17003,1128,-189,241992124,1.529820239,
