Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
1/3/2020,1/0/1900,203.6,42726907,2808,79,-166,1433,11,-116,26355015,2.098830133,
1/10/2020,1/15/2020,206.52,69395310,7675,218,-295,3233,22,-114,25890965,2.118716968,
1/17/2020,1/0/1900,218.63,63426879,5043,224,-166,2377,27,-131,26150766,1.940598409,
1/24/2020,1/0/1900,216.11,49512060,4425,175,-173,2064,26,-88,26410567,1.762479851,
1/31/2020,1/31/2020,201.06,138760610,11556,754,-967,5113,221,-458,26670368,1.584361293,
2/7/2020,1/0/1900,202.5,70387780,6181,314,-284,2678,45,-151,26827226.5,1.781557891,
2/14/2020,2/14/2020,206.51,76661540,7942,198,-461,3662,21,-178,26984085,1.978754489,
2/21/2020,1/0/1900,208.831,54893580,4967,102,-195,2643,11,-87,26639255,1.683109231,
2/28/2020,2/28/2020,181.82,115082050,5799,91,-283,2330,8,-127,26294425,1.387463974,
3/6/2020,1/0/1900,176.26,119639120,6763,98,-340,2796,5,-108,28234687.5,1.328506399,
3/13/2020,3/13/2020,154.34,152799840,5481,92,-445,2480,0,-237,30174950,1.269548823,
3/20/2020,1/0/1900,137.101,182941380,7300,128,-231,3027,14,-64,30669196.5,1.165939681,
3/27/2020,3/31/2020,142.25,146592240,6685,168,-271,2987,35,-102,31163443,1.062330539,
4/3/2020,1/0/1900,150.83,112413030,6181,119,-276,2343,16,-94,30811960.5,1.251560619,
4/10/2020,4/15/2020,158.51,104880630,4511,80,-128,2052,19,-41,30460478,1.440790699,
4/17/2020,1/0/1900,169.45,101967160,5821,94,-251,2567,7,-109,28571230,1.272996458,
4/24/2020,4/30/2020,168.341,124149290,10864,656,-371,4757,127,-138,26681982,1.105202216,
5/1/2020,1/0/1900,182.56,171717960,11386,789,-470,4743,312,-200,27782388.67,1.330029562,
5/8/2020,1/0/1900,198.756,89671410,7090,209,-191,2809,48,-53,28882795.33,1.554856908,
5/15/2020,5/15/2020,200.69,84697720,6961,119,-201,2667,14,-130,29983202,1.779684254,
5/22/2020,1/0/1900,210.94,183446860,11345,509,-309,4714,82,-140,30020153,1.371767773,
5/29/2020,5/29/2020,221.135,119930620,10116,211,-457,4505,36,-333,30057104,0.963851292,
6/5/2020,1/0/1900,223.5,88140120,11684,228,-410,5445,24,-310,28881006.5,1.242837802,
6/12/2020,6/15/2020,223.55,112239760,7415,240,-230,3074,22,-167,27704909,1.521824312,
6/19/2020,1/0/1900,224.8,95845140,9569,135,-477,4489,22,-192,28927342.5,1.318785868,
6/26/2020,6/30/2020,215.4,158006100,9218,263,-435,3397,38,-110,30149776,1.115747425,
7/3/2020,1/0/1900,207.11,166260760,16021,409,-916,5269,38,-432,28410484,1.090003137,
7/10/2020,7/15/2020,232.27,128828600,11316,281,-443,4985,28,-227,26671192,1.064258849,
7/17/2020,1/0/1900,232.03,103927030,7071,207,-244,3325,11,-82,26449798.67,1.245662598,
7/24/2020,1/0/1900,226.9,95522460,6714,172,-296,3033,26,-122,26228405.33,1.427066348,
7/31/2020,7/31/2020,229,113858440,15782,872,-571,7993,224,-598,26007012,1.608470097,
8/7/2020,1/0/1900,247.43,171245610,12332,419,-332,5204,70,-298,24675470,1.239615082,
8/14/2020,8/14/2020,255.13,111940220,8207,228,-314,3189,31,-194,23343928,0.870760067,
8/21/2020,1/0/1900,259.26,90968720,9358,198,-370,4031,21,-527,24292067,0.942962804,
8/28/2020,8/31/2020,268.77,181781500,10602,478,-454,3399,68,-191,25240206,1.01516554,
9/4/2020,1/0/1900,271.14,121257360,11994,180,-403,5716,10,-461,23814882,1.017761364,
9/11/2020,9/15/2020,262.64,91314810,5418,88,-129,2467,11,-64,22389558,1.020357189,
9/18/2020,1/0/1900,250.05,130795890,11110,220,-550,4388,15,-208,22291738,1.018863632,
9/25/2020,9/30/2020,244.13,112729560,8276,153,-456,3425,23,-319,22193918,1.017370074,
10/2/2020,1/0/1900,254.821,95387420,7676,173,-228,3186,7,-212,21690785,1.135282039,
10/9/2020,10/15/2020,254.82,84853340,10168,129,-287,4104,12,-280,21187652,1.253194003,
10/16/2020,1/0/1900,263.67,96538280,11217,171,-378,4099,15,-330,21361620.33,1.223137787,
10/23/2020,1/0/1900,259.88,95257890,9391,280,-281,3452,43,-249,21535588.67,1.193081572,
10/30/2020,10/30/2020,259.1,139194930,13824,672,-546,5729,179,-446,21709557,1.163025357,
11/6/2020,1/0/1900,257.34,117953200,8733,198,-347,3096,37,-150,23826045,1.23012306,
11/13/2020,11/13/2020,264,92282660,6721,112,-221,2341,7,-181,25942533,1.297220763,
11/20/2020,1/0/1900,269.19,71110240,7482,104,-313,3339,17,-334,24724482,1.558426767,
11/27/2020,11/30/2020,264.53,58127826,4266,94,-152,1615,14,-77,23506431,1.81963277,
12/4/2020,1/0/1900,271.01,78471650,7344,230,-521,3017,19,-318,23366620.5,1.696811329,
12/11/2020,12/15/2020,270.25,82941630,11928,218,-1590,4887,21,-1402,23226810,1.573989887,
12/18/2020,1/0/1900,267.47,99078370,9314,166,-597,4232,15,-535,23324041,1.567835504,
12/25/2020,12/31/2020,264.63,54803913,4687,121,-261,1668,9,-233,23421272,1.56168112,
1/1/2021,1/0/1900,265.66,64314500,3161,87,-138,976,14,-31,22290359,1.393674713,
1/8/2021,1/0/1900,260.01,83435044,13933,217,-420,4850,36,-405,21159446,1.225668306,
1/15/2021,1/15/2021,244.61,130417230,19047,381,-1092,5056,20,-376,20028533,1.057661899,
1/22/2021,1/0/1900,252.72,95486730,7408,286,-254,2605,33,-133,21651835,1.03528709,
1/29/2021,1/29/2021,254.85,140610690,12013,716,-530,5222,257,-343,23275137,1.012912282,
2/5/2021,1/0/1900,254.91,82655290,7483,180,-299,3041,13,-163,23070727,1.331496025,
2/12/2021,2/12/2021,265,64807228,7154,179,-306,3182,19,-165,22866317,1.650079768,
2/19/2021,1/0/1900,260.15,68864390,10944,131,-489,4573,15,-477,23945156.5,1.614562279,
2/26/2021,2/26/2021,254.04,100320400,10960,243,-309,4289,5,-167,25023996,1.57904479,
3/5/2021,1/0/1900,253.5,111013030,6184,138,-285,2562,10,-76,26475737,1.528768399,
3/12/2021,3/15/2021,255.05,96943380,5571,105,-308,2773,11,-159,27927478,1.478492007,
3/19/2021,1/0/1900,268.5,117891550,6620,154,-143,3149,9,-49,28321689.5,1.422714552,
3/26/2021,3/31/2021,277.75,111143010,8060,199,-496,3801,10,-145,28715901,1.366937097,
4/2/2021,1/0/1900,284.7,76089970,4131,166,-169,2576,27,-17,29575632,1.60619429,
4/9/2021,4/15/2021,300.68,105022350,9564,250,-728,4869,33,-251,30435363,1.845451482,
4/16/2021,1/0/1900,301.95,69867850,5963,137,-317,3557,20,-98,29203661.33,1.686715963,
4/23/2021,1/0/1900,296.04,79592580,6203,143,-259,3537,13,-90,27971959.67,1.527980444,
4/30/2021,4/30/2021,301.11,147160800,11052,1139,-439,5066,319,-81,26740258,1.369244926,
5/7/2021,1/0/1900,313.12,93146580,15322,224,-335,6167,20,-159,27945609,1.499825741,
5/14/2021,5/14/2021,298.19,104930270,6259,134,-429,3728,13,-106,29150960,1.630406556,
5/21/2021,1/0/1900,303.57,79808810,4473,121,-198,2834,10,-38,28159025,1.767014337,
5/28/2021,5/28/2021,318.03,74973466,6654,132,-344,4037,17,-144,27167090,1.903622118,
6/4/2021,1/0/1900,323.48,49278490,4021,82,-129,2626,14,-114,26810178.5,1.906464349,
6/11/2021,6/15/2021,328.545,75118660,5622,150,-190,4218,15,-59,26453267,1.909306579,
6/18/2021,1/0/1900,328.72,85877820,4791,132,-155,3098,15,-37,27032370,1.746675984,
6/25/2021,6/30/2021,327.65,68356820,4662,134,-104,3310,20,-41,27611473,1.584045389,
7/2/2021,1/0/1900,341.77,94208700,7649,509,-619,4135,49,-375,28085840.5,1.86272786,
7/9/2021,7/15/2021,342.56,55055860,6576,104,-927,3796,8,-436,28560208,2.14141033,
7/16/2021,1/0/1900,340.14,60912330,6259,89,-226,3631,9,-175,28504363.33,1.945958739,
7/23/2021,1/0/1900,334.5,80463854,5779,206,-168,2997,36,-58,28448518.67,1.750507149,
