Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
6/6/2011,,37.513,6543844,,,,,,,76449528.4,2.244880379,
6/7/2011,,37.67,5201551,,,,,,,75852675.5,2.247347026,
6/8/2011,,37.466,3978957,,,,,,,75255822.6,2.249813672,
6/9/2011,,37.51,3084339,,,,,,,74658969.7,2.252280319,
6/10/2011,,36.946,4356396,,,,,,,74062116.8,2.254746966,
6/13/2011,,36.746,3319198,,,,,,,73465263.9,2.257213613,
6/14/2011,,37.304,3044720,,,,,,,72868411,2.25968026,
6/15/2011,,36.731,3177189,,,,,,,72868411,2.25968026,
6/16/2011,,35.614,5623965,,,,,,,72538669.7,2.296157388,
6/17/2011,,35.096,4078891,,,,,,,72208928.4,2.332634516,
6/20/2011,,35.09,2806931,,,,,,,71879187.1,2.369111644,
6/21/2011,,36.236,3085304,,,,,,,71549445.8,2.405588772,
6/22/2011,,35.523,3124490,,,,,,,71219704.5,2.4420659,
6/23/2011,,36.531,5247737,,,,,,,70889963.2,2.478543028,
6/24/2011,,36.709,4865802,,,,,,,70560221.9,2.515020156,
6/27/2011,,37.16,3308452,,,,,,,70230480.6,2.551497284,
6/28/2011,,37.87,2355675,,,,,,,69900739.3,2.587974412,
6/29/2011,,37.849,2604899,,,,,,,69570998,2.62445154,
6/30/2011,,37.527,2565825,,,,,,,69570998,2.62445154,
7/1/2011,,38.284,3989552,,,,,,,69324437.78,2.529141851,
7/5/2011,,41.376,8982391,,,,,,,69077877.56,2.433832161,
7/6/2011,,41.566,4648045,,,,,,,68831317.33,2.338522472,
7/7/2011,,41.774,3823389,,,,,,,68584757.11,2.243212782,
7/8/2011,,42.163,2962065,,,,,,,68338196.89,2.147903093,
7/11/2011,,41.534,5271915,,,,,,,68091636.67,2.052593403,
7/12/2011,,41.61,5190724,,,,,,,67845076.44,1.957283714,
7/13/2011,,42.676,7001258,,,,,,,67598516.22,1.861974024,
7/14/2011,,40.946,5836861,,,,,,,67351956,1.766664335,
7/15/2011,,40.99,4063630,,,,,,,67351956,1.766664335,
7/18/2011,,39.857,4118895,,,,,,,66868523.56,1.75920497,
7/19/2011,,41.041,2729942,,,,,,,66385091.11,1.751745605,
7/20/2011,,40.2,2843656,,,,,,,65901658.67,1.74428624,
7/21/2011,,39.401,3237333,,,,,,,65418226.22,1.736826875,
7/22/2011,,39.511,3389249,,,,,,,64934793.78,1.72936751,
7/25/2011,,40.219,7327673,,,,,,,64451361.33,1.721908145,
7/26/2011,,38.13,13856950,,,,,,,63967928.89,1.71444878,
7/27/2011,,38.489,5445771,,,,,,,63484496.44,1.706989415,
7/28/2011,,38.089,4044632,,,,,,,63001064,1.69953005,
7/29/2011,,37.999,3332671,,,,,,,63001064,1.69953005,
8/1/2011,,37.626,3693819,,,,,,,62391865.9,1.725050758,
8/2/2011,,36.743,3335177,,,,,,,61782667.8,1.750571466,
8/3/2011,,37.143,3559260,,,,,,,61173469.7,1.776092173,
8/4/2011,,35.11,4741452,,,,,,,60564271.6,1.801612881,
8/5/2011,,34.444,5407146,,,,,,,59955073.5,1.827133589,
8/8/2011,,32.377,5324192,,,,,,,59345875.4,1.852654297,
8/9/2011,,33.971,5264391,,,,,,,58736677.3,1.878175005,
8/10/2011,,33.203,3151152,,,,,,,58127479.2,1.903695712,
8/11/2011,,34.733,3079834,,,,,,,57518281.1,1.92921642,
8/12/2011,,34.857,2576706,,,,,,,56909083,1.954737128,
8/15/2011,,35.183,3311943,,,,,,,56909083,1.954737128,
8/16/2011,,34.149,2633691,,,,,,,57173623.18,1.962342642,
8/17/2011,,33.177,3685245,,,,,,,57438163.36,1.969948155,
8/18/2011,,31.069,4997320,,,,,,,57702703.55,1.977553669,
8/19/2011,,29.316,4695116,,,,,,,57967243.73,1.985159182,
8/22/2011,,29.316,4792842,,,,,,,58231783.91,1.992764696,
8/23/2011,,31.363,4208839,,,,,,,58496324.09,2.000370209,
8/24/2011,,30.861,4405110,,,,,,,58760864.27,2.007975723,
8/25/2011,,30.833,3718471,,,,,,,59025404.45,2.015581236,
8/26/2011,,31.699,3659162,,,,,,,59289944.64,2.02318675,
8/29/2011,,32.148,2786940,,,,,,,59554484.82,2.030792263,
8/30/2011,,33.754,4496565,,,,,,,59819025,2.038397777,
8/31/2011,,33.573,3939535,,,,,,,59819025,2.038397777,
9/1/2011,,33.324,2852082,,,,,,,60610644.89,1.983248059,
9/2/2011,,30.444,7941690,,,,,,,61402264.78,1.928098341,
9/6/2011,,31.253,4021849,,,,,,,62193884.67,1.872948624,
9/7/2011,,30.857,4240096,,,,,,,62985504.56,1.817798906,
9/8/2011,,30.171,3935532,,,,,,,63777124.44,1.762649188,
9/9/2011,,29.139,4552989,,,,,,,64568744.33,1.70749947,
9/12/2011,,30.007,4555757,,,,,,,65360364.22,1.652349753,
9/13/2011,,29.821,3139459,,,,,,,66151984.11,1.597200035,
9/14/2011,,29.816,2609565,,,,,,,66943604,1.542050317,
9/15/2011,,24.179,21231090,,,,,,,66943604,1.542050317,
9/16/2011,,22.17,17837670,,,,,,,65920310.4,1.435829552,
9/19/2011,,20.536,19914820,,,,,,,64897016.8,1.329608788,
9/20/2011,,18.576,32024990,,,,,,,63873723.2,1.223388023,
9/21/2011,,18.357,22605250,,,,,,,62850429.6,1.117167258,
9/22/2011,,18.361,16424270,,,,,,,61827136,1.010946494,
9/23/2011,,18.48,10636070,,,,,,,60803842.4,0.904725729,
9/26/2011,,18.889,11562840,,,,,,,59780548.8,0.798504964,
9/27/2011,,18.213,11104370,,,,,,,58757255.2,0.692284199,
9/28/2011,,18.163,8001838,,,,,,,57733961.6,0.586063435,
9/29/2011,,16.17,19416560,,,,,,,56710668,0.47984267,
9/30/2011,,16.181,10977350,,,,,,,56710668,0.47984267,
10/3/2011,,16.179,8435150,,,,,,,57358187.44,0.519019254,
10/4/2011,,16.414,7214314,,,,,,,58005706.89,0.558195838,
10/5/2011,,17.109,7485194,,,,,,,58653226.33,0.597372422,
10/6/2011,,17.606,5781210,,,,,,,59300745.78,0.636549006,
10/7/2011,,16.744,5769329,,,,,,,59948265.22,0.675725589,
10/10/2011,,15.946,21670370,,,,,,,60595784.67,0.714902173,
10/11/2011,,15.523,20149210,,,,,,,61243304.11,0.754078757,
10/12/2011,,16.231,10310180,,,,,,,61890823.56,0.793255341,
10/13/2011,,16.716,9852857,,,,,,,62538343,0.832431925,
10/14/2011,,16.577,7044664,,,,,,,62538343,0.832431925,
10/17/2011,,16.761,5618209,,,,,,,62784130.5,0.820772924,
10/18/2011,,15.963,5997415,,,,,,,63029918,0.809113923,
10/19/2011,,15.631,8631141,,,,,,,63275705.5,0.797454921,
10/20/2011,,15.926,3651205,,,,,,,63521493,0.78579592,
10/21/2011,,16.72,6272854,,,,,,,63767280.5,0.774136919,
10/24/2011,,16.977,16081600,,,,,,,64013068,0.762477918,
10/25/2011,,11.053,44986090,,,,,,,64258855.5,0.750818917,
10/26/2011,,11.343,21201080,,,,,,,64504643,0.739159915,
10/27/2011,,11.551,10162970,,,,,,,64750430.5,0.727500914,
10/28/2011,,12.02,8248344,,,,,,,64996218,0.715841913,
10/31/2011,,11.726,5660033,,,,,,,64996218,0.715841913,
11/1/2011,,11.441,4715790,,,,,,,64706105.1,0.779762855,
11/2/2011,,11.913,5911934,,,,,,,64415992.2,0.843683796,
11/3/2011,,13.184,13517180,,,,,,,64125879.3,0.907604738,
11/4/2011,,12.86,12064450,,,,,,,63835766.4,0.97152568,
11/7/2011,,12.976,6778738,,,,,,,63545653.5,1.035446622,
11/8/2011,,12.924,4553618,,,,,,,63255540.6,1.099367563,
11/9/2011,,12.579,4106392,,,,,,,62965427.7,1.163288505,
11/10/2011,,12.16,5657503,,,,,,,62675314.8,1.227209447,
11/11/2011,,12.536,5446683,,,,,,,62385201.9,1.291130388,
11/14/2011,,12.246,3115894,,,,,,,62095089,1.35505133,
11/15/2011,,12.326,3052319,,,,,,,62095089,1.35505133,
11/16/2011,,11.597,4932098,,,,,,,63652811.44,1.347603818,
11/17/2011,,10.923,7544057,,,,,,,65210533.89,1.340156306,
11/18/2011,,11.151,4960939,,,,,,,66768256.33,1.332708794,
11/21/2011,,10.639,6071564,,,,,,,68325978.78,1.325261282,
11/22/2011,,10.064,15236550,,,,,,,69883701.22,1.317813769,
11/23/2011,,9.786,6365460,,,,,,,71441423.67,1.310366257,
11/25/2011,,9.123,5434991,,,,,,,72999146.11,1.302918745,
11/28/2011,,9.993,8067079,,,,,,,74556868.56,1.295471233,
11/29/2011,,9.653,7151425,,,,,,,76114591,1.288023721,
11/30/2011,,9.219,15468830,,,,,,,76114591,1.288023721,
12/1/2011,,9.596,7480085,,,,,,,75421696,1.284547615,
12/2/2011,,9.481,5669451,,,,,,,74728801,1.28107151,
12/5/2011,,10.017,9693074,,,,,,,74035906,1.277595404,
12/6/2011,,9.734,8494842,,,,,,,73343011,1.274119298,
12/7/2011,,10.28,8427516,,,,,,,72650116,1.270643193,
12/8/2011,,9.917,6600755,,,,,,,71957221,1.267167087,
12/9/2011,,10.127,4700320,,,,,,,71264326,1.263690981,
12/12/2011,,10.751,13328350,,,,,,,70571431,1.260214875,
12/13/2011,,10.301,10372550,,,,,,,69878536,1.25673877,
12/14/2011,,10.149,5308646,,,,,,,69185641,1.253262664,
12/15/2011,,9.96,3749322,,,,,,,69185641,1.253262664,
12/16/2011,,9.974,4651415,,,,,,,68605334.78,1.380702551,
12/19/2011,,9.593,3455989,,,,,,,68025028.56,1.508142438,
12/20/2011,,10.2,4393105,,,,,,,67444722.33,1.635582325,
12/21/2011,,10.139,3626152,,,,,,,66864416.11,1.763022212,
12/22/2011,,10.549,3690436,,,,,,,66284109.89,1.890462098,
12/23/2011,,10.374,3221847,,,,,,,65703803.67,2.017901985,
12/27/2011,,10.085,3134219,,,,,,,65123497.44,2.145341872,
12/28/2011,,9.886,3370280,,,,,,,64543191.22,2.272781759,
12/29/2011,,9.9,3724640,,,,,,,63962885,2.400221646,
12/30/2011,,9.899,3114861,,,,,,,63962885,2.400221646,
1/3/2012,,10.32,4172592,,,,,,,65962343.13,2.193257667,
1/4/2012,,11.493,14340030,,,,,,,67961801.25,1.986293688,
1/5/2012,,11.329,12362590,,,,,,,69961259.38,1.779329709,
1/6/2012,,12.327,17932230,,,,,,,71960717.5,1.572365729,
1/9/2012,,14.026,30529820,,,,,,,73960175.63,1.36540175,
1/10/2012,,13.69,20889550,,,,,,,75959633.75,1.158437771,
1/11/2012,,13.164,12442160,,,,,,,77959091.88,0.951473792,
1/12/2012,,13.164,8746670,,,,,,,79958550,0.744509813,
1/13/2012,,13.483,12676800,,,,,,,79958550,0.744509813,
1/17/2012,,13.531,8386020,,,,,,,79551003,0.761352052,
1/18/2012,,14.077,9434165,,,,,,,79143456,0.778194291,
1/19/2012,,14.78,11245830,,,,,,,78735909,0.79503653,
1/20/2012,,14.32,7693346,,,,,,,78328362,0.811878769,
1/23/2012,,13.423,8689519,,,,,,,77920815,0.828721009,
1/24/2012,,13.239,5985622,,,,,,,77513268,0.845563248,
1/25/2012,,13.577,10732440,,,,,,,77105721,0.862405487,
1/26/2012,,16.573,22685240,,,,,,,76698174,0.879247726,
1/27/2012,,17.684,14575050,,,,,,,76290627,0.896089965,
1/30/2012,,17.919,15117190,,,,,,,75883080,0.912932204,
1/31/2012,,17.171,12010050,,,,,,,75883080,0.912932204,
2/1/2012,,17.567,7465732,,,,,,,75799714.2,0.962124702,
2/2/2012,,17.714,5874848,,,,,,,75716348.4,1.0113172,
2/3/2012,,18.061,6668207,,,,,,,75632982.6,1.060509697,
2/6/2012,,18.464,11649370,,,,,,,75549616.8,1.109702195,
2/7/2012,,18.269,11588140,,,,,,,75466251,1.158894693,
2/8/2012,,17.714,7286492,,,,,,,75382885.2,1.208087191,
2/9/2012,,17.834,5786604,,,,,,,75299519.4,1.257279689,
2/10/2012,,17.704,4841779,,,,,,,75216153.6,1.306472186,
2/13/2012,,16.9,7502448,,,,,,,75132787.8,1.355664684,
2/14/2012,,17.581,7484095,,,,,,,75049422,1.404857182,
2/15/2012,,17.437,5298156,,,,,,,75049422,1.404857182,
2/16/2012,,17.416,5795127,,,,,,,75135863.25,1.421483693,
2/17/2012,,17.407,3703740,,,,,,,75222304.5,1.438110204,
2/21/2012,,16.771,11433910,,,,,,,75308745.75,1.454736715,
2/22/2012,,16.057,13311030,,,,,,,75395187,1.471363226,
2/23/2012,,16.141,5680156,,,,,,,75481628.25,1.487989738,
2/24/2012,,15.953,3867772,,,,,,,75568069.5,1.504616249,
2/27/2012,,15.63,6438235,,,,,,,75654510.75,1.52124276,
2/28/2012,,16.189,6026283,,,,,,,75740952,1.537869271,
2/29/2012,,15.819,5364465,,,,,,,75740952,1.537869271,
3/1/2012,,16.107,5264718,,,,,,,75779340,1.568275816,
3/2/2012,,16.443,5806114,,,,,,,75817728,1.598682361,
3/5/2012,,15.83,3942012,,,,,,,75856116,1.629088906,
3/6/2012,,15.304,4577301,,,,,,,75894504,1.659495451,
3/7/2012,,15.027,10966060,,,,,,,75932892,1.689901996,
3/8/2012,,15.439,6523778,,,,,,,75971280,1.720308542,
3/9/2012,,15.59,5298635,,,,,,,76009668,1.750715087,
3/12/2012,,15.171,4932929,,,,,,,76048056,1.781121632,
3/13/2012,,15.193,4391298,,,,,,,76086444,1.811528177,
3/14/2012,,15.036,5170504,,,,,,,76124832,1.841934722,
3/15/2012,,15.739,5839020,,,,,,,76124832,1.841934722,
3/16/2012,,15.709,5309745,,,,,,,74953926.6,1.837956609,
3/19/2012,,16.333,5299098,,,,,,,73783021.2,1.833978496,
3/20/2012,,16.431,4499788,,,,,,,72612115.8,1.830000384,
3/21/2012,,17.157,6759316,,,,,,,71441210.4,1.826022271,
3/22/2012,,16.961,6106883,,,,,,,70270305,1.822044158,
3/23/2012,,17.17,5386901,,,,,,,69099399.6,1.818066045,
3/26/2012,,17.427,4632418,,,,,,,67928494.2,1.814087932,
3/27/2012,,17.239,3482813,,,,,,,66757588.8,1.81010982,
3/28/2012,,16.972,3267565,,,,,,,65586683.4,1.806131707,
3/29/2012,,16.436,4661647,,,,,,,64415778,1.802153594,
3/30/2012,,16.434,4181040,,,,,,,64415778,1.802153594,
4/2/2012,,16.281,3806391,,,,,,,65256130.63,1.847644883,
4/3/2012,,16.137,6572069,,,,,,,66096483.25,1.893136171,
4/4/2012,,15.751,2965277,,,,,,,66936835.88,1.93862746,
4/5/2012,,15.786,3286493,,,,,,,67777188.5,1.984118748,
4/9/2012,,15.24,3233211,,,,,,,68617541.13,2.029610037,
4/10/2012,,14.56,5013535,,,,,,,69457893.75,2.075101325,
4/11/2012,,14.259,7472696,,,,,,,70298246.38,2.120592614,
4/12/2012,,14.894,4832167,,,,,,,71138599,2.166083902,
4/13/2012,,14.881,3956430,,,,,,,71138599,2.166083902,
4/16/2012,,14.45,3817638,,,,,,,72172371.6,2.10604246,
4/17/2012,,15.289,4439475,,,,,,,73206144.2,2.046001018,
4/18/2012,,15.28,3356792,,,,,,,74239916.8,1.985959575,
4/19/2012,,15.299,3584210,,,,,,,75273689.4,1.925918133,
4/20/2012,,15.159,2608501,,,,,,,76307462,1.865876691,
4/23/2012,,14.549,11234830,,,,,,,77341234.6,1.805835249,
4/24/2012,,12.526,16764880,,,,,,,78375007.2,1.745793807,
4/25/2012,,12.336,11916370,,,,,,,79408779.8,1.685752364,
4/26/2012,,12.153,7990836,,,,,,,80442552.4,1.625710922,
4/27/2012,,11.963,5130773,,,,,,,81476325,1.56566948,
4/30/2012,,11.449,7521619,,,,,,,81476325,1.56566948,
5/1/2012,,11.623,4710443,,,,,,,81390559.6,1.617598284,
5/2/2012,,11.747,3910115,,,,,,,81304794.2,1.669527089,
5/3/2012,,10.853,7559339,,,,,,,81219028.8,1.721455893,
5/4/2012,,10.449,9093129,,,,,,,81133263.4,1.773384697,
