Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
5/8/2014,,26.008,2450440,,,,,,,61400824,1.348570443,
5/9/2014,,26.331,2261215,,,,,,,61489378,1.402488442,
5/12/2014,,26.921,1944902,,,,,,,61577932,1.45640644,
5/13/2014,,27.077,2010474,,,,,,,61666486,1.510324439,
5/14/2014,,26.721,1280903,,,,,,,61755040,1.564242437,
5/15/2014,,26.456,1829143,,,,,,,61755040,1.564242437,
5/16/2014,,26.415,1907537,,,,,,,63670328.89,1.61243388,
5/19/2014,,26.941,1976325,,,,,,,65585617.78,1.660625323,
5/20/2014,,27.02,2424962,,,,,,,67500906.67,1.708816767,
5/21/2014,,27.485,1562619,,,,,,,69416195.56,1.75700821,
5/22/2014,,27.772,2146620,,,,,,,71331484.44,1.805199653,
5/23/2014,,28.19,2672414,,,,,,,73246773.33,1.853391096,
5/27/2014,,28.743,2185798,,,,,,,75162062.22,1.90158254,
5/28/2014,,28.522,1580200,,,,,,,77077351.11,1.949773983,
5/29/2014,,28.528,1409408,,,,,,,78992640,1.997965426,
5/30/2014,,28.583,1871693,,,,,,,78992640,1.997965426,
6/2/2014,,28.217,1660355,,,,,,,77745473.33,2.011135092,
6/3/2014,,27.726,2026954,,,,,,,76498306.67,2.024304757,
6/4/2014,,27.688,1729048,,,,,,,75251140,2.037474423,
6/5/2014,,28.247,1792859,,,,,,,74003973.33,2.050644088,
6/6/2014,,28.302,1740248,,,,,,,72756806.67,2.063813754,
6/9/2014,,28.537,1529355,,,,,,,71509640,2.076983419,
6/10/2014,,28.415,1472116,,,,,,,70262473.33,2.090153085,
6/11/2014,,28.375,1128417,,,,,,,69015306.67,2.10332275,
6/12/2014,,27.975,1546085,,,,,,,67768140,2.116492416,
6/13/2014,,28.017,1353287,,,,,,,67768140,2.116492416,
6/16/2014,,27.615,1938486,,,,,,,67648364,2.06036226,
6/17/2014,,27.531,1477494,,,,,,,67528588,2.004232104,
6/18/2014,,28.033,2057643,,,,,,,67408812,1.948101948,
6/19/2014,,28.25,2627242,,,,,,,67289036,1.891971792,
6/20/2014,,28.326,3156309,,,,,,,67169260,1.835841635,
6/23/2014,,28.715,1722711,,,,,,,67049484,1.779711479,
6/24/2014,,28.627,2843997,,,,,,,66929708,1.723581323,
6/25/2014,,29.296,2110029,,,,,,,66809932,1.667451167,
6/26/2014,,29.239,2001257,,,,,,,66690156,1.611321011,
6/27/2014,,29.285,2015965,,,,,,,66570380,1.555190855,
6/30/2014,,29.233,1478867,,,,,,,66570380,1.555190855,
7/1/2014,,29.574,1643199,,,,,,,66356666.67,1.619283681,
7/2/2014,,29.539,1195250,,,,,,,66142953.33,1.683376507,
7/3/2014,,29.654,898852,,,,,,,65929240,1.747469333,
7/7/2014,,29.538,1334876,,,,,,,65715526.67,1.811562159,
7/8/2014,,28.92,2125090,,,,,,,65501813.33,1.875654985,
7/9/2014,,29.168,1371057,,,,,,,65288100,1.939747811,
7/10/2014,,29.002,1434626,,,,,,,65074386.67,2.003840637,
7/11/2014,,29.333,1511384,,,,,,,64860673.33,2.067933463,
7/14/2014,,29.713,1951055,,,,,,,64646960,2.132026289,
7/15/2014,,29.653,1672965,,,,,,,64646960,2.132026289,
7/16/2014,,29.531,1440365,,,,,,,64084676.36,2.074077803,
7/17/2014,,29.041,2906223,,,,,,,63522392.73,2.016129317,
7/18/2014,,30.256,4869149,,,,,,,62960109.09,1.958180832,
7/21/2014,,29.922,2237320,,,,,,,62397825.45,1.900232346,
7/22/2014,,30.178,1879176,,,,,,,61835541.82,1.84228386,
7/23/2014,,30.26,1105900,,,,,,,61273258.18,1.784335374,
7/24/2014,,30.15,1293149,,,,,,,60710974.55,1.726386888,
7/25/2014,,29.904,1359950,,,,,,,60148690.91,1.668438402,
7/28/2014,,29.951,1357713,,,,,,,59586407.27,1.610489917,
7/29/2014,,29.698,1364289,,,,,,,59024123.64,1.552541431,
7/30/2014,,29.772,1215052,,,,,,,58461840,1.494592945,
7/31/2014,,28.978,2307214,,,,,,,58461840,1.494592945,
8/1/2014,,28.68,2209772,,,,,,,58449080,1.535284097,
8/4/2014,,29.114,1516299,,,,,,,58436320,1.57597525,
8/5/2014,,28.657,1648328,,,,,,,58423560,1.616666402,
8/6/2014,,28.725,1322760,,,,,,,58410800,1.657357555,
8/7/2014,,28.59,1162124,,,,,,,58398040,1.698048707,
8/8/2014,,28.897,1493324,,,,,,,58385280,1.738739859,
8/11/2014,,28.862,1171290,,,,,,,58372520,1.779431012,
8/12/2014,,28.606,1390807,,,,,,,58359760,1.820122164,
8/13/2014,,29.228,1898211,,,,,,,58347000,1.860813317,
8/14/2014,,29.233,1272369,,,,,,,58334240,1.901504469,
8/15/2014,,29.185,1723366,,,,,,,58334240,1.901504469,
8/18/2014,,29.635,1464370,,,,,,,58933797.78,1.978995843,
8/19/2014,,29.855,1040746,,,,,,,59533355.56,2.056487216,
8/20/2014,,29.771,967253,,,,,,,60132913.33,2.13397859,
8/21/2014,,29.621,1131118,,,,,,,60732471.11,2.211469963,
8/22/2014,,29.627,876231,,,,,,,61332028.89,2.288961337,
8/25/2014,,29.528,1295469,,,,,,,61931586.67,2.36645271,
8/26/2014,,29.406,1470046,,,,,,,62531144.44,2.443944084,
8/27/2014,,29.15,1363287,,,,,,,63130702.22,2.521435457,
8/28/2014,,29.016,1405713,,,,,,,63730260,2.598926831,
8/29/2014,,29.118,1205814,,,,,,,63730260,2.598926831,
9/2/2014,,29.431,1581444,,,,,,,63332151.11,2.521103857,
9/3/2014,,29.476,1578792,,,,,,,62934042.22,2.443280883,
9/4/2014,,29.657,1630391,,,,,,,62535933.33,2.365457909,
9/5/2014,,29.889,1798013,,,,,,,62137824.44,2.287634935,
9/8/2014,,30.081,1598620,,,,,,,61739715.56,2.209811962,
9/9/2014,,29.598,1571006,,,,,,,61341606.67,2.131988988,
9/10/2014,,29.671,1156693,,,,,,,60943497.78,2.054166014,
9/11/2014,,29.556,1499553,,,,,,,60545388.89,1.97634304,
9/12/2014,,29.245,1848820,,,,,,,60147280,1.898520066,
9/15/2014,,29.082,1544649,,,,,,,60147280,1.898520066,
9/16/2014,,29.439,1578274,,,,,,,59213440,1.851059891,
9/17/2014,,29.664,1711642,,,,,,,58279600,1.803599717,
9/18/2014,,29.864,1493346,,,,,,,57345760,1.756139542,
9/19/2014,,30.27,4184064,,,,,,,56411920,1.708679367,
9/22/2014,,29.864,1782194,,,,,,,55478080,1.661219193,
9/23/2014,,29.559,1401711,,,,,,,54544240,1.613759018,
9/24/2014,,29.921,1757807,,,,,,,53610400,1.566298843,
9/25/2014,,29.263,1665860,,,,,,,52676560,1.518838668,
9/26/2014,,29.395,1288870,,,,,,,51742720,1.471378494,
9/29/2014,,29.39,1142659,,,,,,,50808880,1.423918319,
9/30/2014,,29.42,1571469,,,,,,,50808880,1.423918319,
10/1/2014,,28.982,1447666,,,,,,,51084264,1.405096301,
10/2/2014,,29.044,1541071,,,,,,,51359648,1.386274284,
10/3/2014,,29.312,1211716,,,,,,,51635032,1.367452266,
10/6/2014,,29.389,1285696,,,,,,,51910416,1.348630249,
10/7/2014,,28.705,1544014,,,,,,,52185800,1.329808231,
10/8/2014,,29.187,2206710,,,,,,,52461184,1.310986213,
10/9/2014,,28.541,2407643,,,,,,,52736568,1.292164196,
10/10/2014,,27.76,2978506,,,,,,,53011952,1.273342178,
10/13/2014,,27.237,2751949,,,,,,,53287336,1.254520161,
10/14/2014,,27.434,2608672,,,,,,,53562720,1.235698143,
10/15/2014,,27.037,3808148,,,,,,,53562720,1.235698143,
10/16/2014,,26.846,3784199,,,,,,,54034463.64,1.224552684,
10/17/2014,,26.149,5992238,,,,,,,54506207.27,1.213407226,
10/20/2014,,26.619,2747409,,,,,,,54977950.91,1.202261767,
10/21/2014,,26.902,2459395,,,,,,,55449694.55,1.191116308,
10/22/2014,,27.135,2973468,,,,,,,55921438.18,1.17997085,
10/23/2014,,27.683,2150880,,,,,,,56393181.82,1.168825391,
10/24/2014,,27.445,2172669,,,,,,,56864925.45,1.157679933,
10/27/2014,,27.494,1596722,,,,,,,57336669.09,1.146534474,
10/28/2014,,27.947,1731315,,,,,,,57808412.73,1.135389015,
10/29/2014,,27.923,2052623,,,,,,,58280156.36,1.124243557,
10/30/2014,,28.014,1611177,,,,,,,58751900,1.113098098,
10/31/2014,,28.393,2339196,,,,,,,58751900,1.113098098,
11/3/2014,,28.188,1541486,,,,,,,58214602.22,1.199568752,
11/4/2014,,28.209,1384902,,,,,,,57677304.44,1.286039406,
11/5/2014,,27.798,1638667,,,,,,,57140006.67,1.372510059,
11/6/2014,,27.584,1649048,,,,,,,56602708.89,1.458980713,
11/7/2014,,27.591,1588998,,,,,,,56065411.11,1.545451367,
11/10/2014,,27.912,1298160,,,,,,,55528113.33,1.631922021,
11/11/2014,,28.065,1096715,,,,,,,54990815.56,1.718392674,
11/12/2014,,27.913,1091207,,,,,,,54453517.78,1.804863328,
11/13/2014,,27.822,1509412,,,,,,,53916220,1.891333982,
11/14/2014,,27.76,1424141,,,,,,,53916220,1.891333982,
11/17/2014,,27.332,1672965,,,,,,,53113622.5,1.826970743,
11/18/2014,,27.226,1821114,,,,,,,52311025,1.762607505,
11/19/2014,,27.36,1514254,,,,,,,51508427.5,1.698244266,
11/20/2014,,27.188,1749993,,,,,,,50705830,1.633881028,
11/21/2014,,27.295,2495482,,,,,,,49903232.5,1.569517789,
11/24/2014,,27.374,1651178,,,,,,,49100635,1.50515455,
11/25/2014,,27.462,1901867,,,,,,,48298037.5,1.440791312,
11/26/2014,,27.386,1480222,,,,,,,47495440,1.376428073,
11/28/2014,,27.454,1210061,,,,,,,47495440,1.376428073,
12/1/2014,,26.983,1991727,,,,,,,47473392,1.341667718,
12/2/2014,,26.93,2073746,,,,,,,47451344,1.306907363,
12/3/2014,,26.848,1623977,,,,,,,47429296,1.272147007,
12/4/2014,,27.129,1630810,,,,,,,47407248,1.237386652,
12/5/2014,,26.404,3067025,,,,,,,47385200,1.202626297,
12/8/2014,,26.537,3231114,,,,,,,47363152,1.167865942,
12/9/2014,,26.806,2166487,,,,,,,47341104,1.133105587,
12/10/2014,,26.402,2315070,,,,,,,47319056,1.098345231,
12/11/2014,,26.605,2071269,,,,,,,47297008,1.063584876,
12/12/2014,,26.076,2370357,,,,,,,47274960,1.028824521,
12/15/2014,,25.792,2618113,,,,,,,47274960,1.028824521,
12/16/2014,,24.908,4343007,,,,,,,48568998,1.039007529,
12/17/2014,,25.323,3636510,,,,,,,49863036,1.049190537,
12/18/2014,,25.731,3873317,,,,,,,51157074,1.059373545,
12/19/2014,,26.002,4804183,,,,,,,52451112,1.069556553,
12/22/2014,,26.615,3315632,,,,,,,53745150,1.079739562,
12/23/2014,,26.938,2877193,,,,,,,55039188,1.08992257,
12/24/2014,,26.847,737848,,,,,,,56333226,1.100105578,
12/26/2014,,27.076,1113425,,,,,,,57627264,1.110288586,
12/29/2014,,26.865,2217828,,,,,,,58921302,1.120471594,
12/30/2014,,26.764,1046686,,,,,,,60215340,1.130654602,
12/31/2014,,26.533,1235889,,,,,,,60215340,1.130654602,
