Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
12/3/2020,,159.337,2882417,1774,80,-53,638,16,-7,60533276,0.978953697,
12/4/2020,,158.129,2903505,1838,80,-69,547,7,-17,60573728,0.980432003,
12/7/2020,,157.9,2720882,746,20,-16,281,2,-1,60614180,0.981910309,
12/8/2020,,158.865,3261496,1775,101,-70,482,9,-2,60654632,0.983388614,
12/9/2020,,155.21,4068888,1804,95,-60,449,4,-2,60695084,0.984866919,
12/10/2020,,155.074,3018667,1968,64,-125,746,1,-9,60735536,0.986345225,
12/11/2020,,155.821,3061102,1786,63,-119,593,5,-11,60775988,0.987823531,
12/14/2020,,157.848,4135993,780,40,-28,295,2,-4,60816440,0.989301836,
12/15/2020,,158.256,3315276,1973,59,-66,705,8,-41,60816440,0.989301836,
12/16/2020,,162.048,4414787,1992,91,-81,894,31,-31,61321744,0.987624285,
12/17/2020,,161.804,3463808,2279,105,-64,766,17,-16,61827048,0.985946733,
12/18/2020,,160.083,5917692,1646,63,-115,511,9,-13,62332352,0.984269182,
12/21/2020,,160.309,3825916,970,76,-45,449,5,-13,62837656,0.98259163,
12/22/2020,,160.326,2366295,1445,83,-31,450,9,-9,63342960,0.980914078,
12/23/2020,,159.264,2086084,1819,60,-55,434,5,-2,63848264,0.979236527,
12/24/2020,,158.635,1451917,1648,40,-69,274,3,-3,64353568,0.977558976,
12/28/2020,,164.198,5665628,650,40,-6,163,1,-1,64858872,0.975881424,
12/29/2020,,166.1,4858851,2420,153,-53,306,11,-7,65364176,0.974203873,
12/30/2020,,164.292,3198544,1772,121,-38,295,10,-8,65869480,0.972526321,
12/31/2020,,162.846,2952039,1463,68,-36,360,5,-6,65869480,0.972526321,
1/4/2021,,159.331,4400098,616,23,-7,213,4,-2,65532220,0.973376178,
1/5/2021,,160.926,2644098,2017,85,-126,612,3,-8,65194960,0.974226035,
1/6/2021,,156.919,4374063,1907,195,-72,655,15,-4,64857700,0.975075891,
1/7/2021,,158.108,3492558,1644,115,-52,522,9,-8,64520440,0.975925748,
1/8/2021,,159.135,3532293,2101,107,-60,1074,48,-7,64183180,0.976775605,
1/11/2021,,155.71,3651838,2382,50,-122,633,2,-8,63845920,0.977625462,
1/12/2021,,156.042,3466246,3399,67,-475,1023,3,-170,63508660,0.978475318,
1/13/2021,,158.294,3309781,2499,57,-127,566,1,-53,63171400,0.979325175,
1/14/2021,,156.374,3053242,2141,72,-81,646,1,-60,62834140,0.980175032,
1/15/2021,,155.212,4210891,1932,65,-105,526,5,-52,62834140,0.980175032,
1/19/2021,,156.038,3287796,903,41,-28,320,1,-7,63269590,0.978585339,
1/20/2021,,163.169,5291986,1673,101,-56,401,5,-10,63705040,0.976995645,
1/21/2021,,165.35,4930957,2365,144,-42,517,7,-7,64140490,0.975405952,
1/22/2021,,164.611,2813832,2322,138,-142,728,5,-73,64575940,0.973816258,
1/25/2021,,164.7,3740662,943,42,-24,319,8,-13,65011390,0.972226564,
1/26/2021,,166.307,2927828,1690,90,-39,500,4,-7,65446840,0.970636871,
1/27/2021,,161.629,4633272,2041,134,-63,703,20,-4,65882290,0.969047178,
1/28/2021,,161.881,3119638,1710,84,-76,483,12,-7,66317740,0.967457484,
1/29/2021,,160.31,4274673,1388,77,-54,622,3,-3,66317740,0.967457484,
2/1/2021,,167.144,4124500,984,55,-30,284,3,-5,67384700,0.975757133,
2/2/2021,,169,6938020,2283,178,-67,612,19,-3,68451660,0.984056783,
2/3/2021,,165.626,7046750,11835,883,-966,4459,295,-112,69518620,0.992356432,
2/4/2021,,166.55,3656396,4248,266,-222,2003,127,-67,70585580,1.000656081,
2/5/2021,,167.607,3610338,2268,105,-90,667,17,-9,71652540,1.008955731,
2/8/2021,,166.147,3245988,1360,70,-38,406,18,-2,72719500,1.01725538,
2/9/2021,,165.25,2189740,1922,90,-63,502,16,-14,73786460,1.025555029,
2/10/2021,,164.329,3137616,1769,75,-81,435,3,-1,74853420,1.033854679,
2/11/2021,,163.107,2294415,2000,63,-90,480,0,-26,75920380,1.042154328,
2/12/2021,,163.885,2327156,1973,58,-117,407,4,-3,75920380,1.042154328,
2/16/2021,,163.447,2561731,1105,46,-35,332,1,-5,77222907.5,1.080275749,
2/17/2021,,165.432,3296365,1799,72,-167,786,6,-33,78525435,1.118397171,
2/18/2021,,166.411,3025786,2371,81,-273,668,6,-66,79827962.5,1.156518592,
2/19/2021,,162.495,4280892,2381,136,-99,427,7,-6,81130490,1.194640014,
2/22/2021,,159.037,3498203,833,27,-27,254,1,-8,82433017.5,1.232761435,
2/23/2021,,159.725,4665505,1714,57,-77,358,0,-7,83735545,1.270882856,
2/24/2021,,157.977,2998507,1756,76,-66,392,3,-1,85038072.5,1.309004278,
2/25/2021,,152.858,4471814,1824,61,-81,333,0,-3,86340600,1.347125699,
2/26/2021,,154.646,4270083,2083,136,-92,436,1,-10,86340600,1.347125699,
3/1/2021,,157.307,2722521,829,28,-18,307,1,-3,87067580,1.353432829,
3/2/2021,,154.727,2584173,1747,58,-144,621,3,-53,87794560,1.35973996,
3/3/2021,,150.25,3959330,1800,60,-82,502,2,-17,88521540,1.36604709,
3/4/2021,,148.878,5436238,2689,99,-209,677,4,-68,89248520,1.37235422,
3/5/2021,,150.023,5379203,2242,87,-88,476,1,-5,89975500,1.37866135,
3/8/2021,,147.598,4166564,822,29,-40,369,1,0,90702480,1.384968481,
3/9/2021,,153.143,4020645,1482,62,-73,488,1,-5,91429460,1.391275611,
3/10/2021,,152.882,3006130,1409,55,-57,504,1,-3,92156440,1.397582741,
3/11/2021,,155.68,2768148,1395,54,-62,457,5,-4,92883420,1.403889872,
3/12/2021,,154.475,2415729,1564,57,-48,480,4,-2,93610400,1.410197002,
3/15/2021,,154.084,2903532,625,25,-16,266,3,-3,93610400,1.410197002,
3/16/2021,,154.593,2531447,1332,48,-62,362,1,-8,94143112.73,1.435016991,
3/17/2021,,156.786,3107760,1196,47,-66,339,1,-5,94675825.45,1.459836979,
3/18/2021,,151.4,3643188,1919,72,-67,658,14,-12,95208538.18,1.484656968,
3/19/2021,,153.748,4424716,1891,67,-54,637,4,-17,95741250.91,1.509476957,
3/22/2021,,155.544,2841022,695,51,-17,298,1,-2,96273963.64,1.534296945,
3/23/2021,,156.875,3807556,1252,47,-80,458,0,-5,96806676.36,1.559116934,
3/24/2021,,154.354,2945978,1504,84,-67,572,4,0,97339389.09,1.583936922,
3/25/2021,,152.313,3555805,1427,37,-54,429,2,-1,97872101.82,1.608756911,
3/26/2021,,152.602,3302883,1790,45,-76,422,0,-9,98404814.55,1.6335769,
3/29/2021,,153.786,2740685,871,23,-70,395,1,-5,98937527.27,1.658396888,
3/30/2021,,152.764,2333065,1730,48,-105,584,4,-6,99470240,1.683216877,
3/31/2021,,154.704,3063187,1731,48,-85,656,0,-9,99470240,1.683216877,
4/1/2021,,158.05,2930863,594,62,-86,594,1,-2,101165915.6,1.716172473,
4/5/2021,,161.337,3326555,676,16,-26,293,1,-3,102861591.1,1.74912807,
4/6/2021,,161.191,2451962,1445,60,-147,574,7,-23,104557266.7,1.782083666,
