Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
2015-09-18,91.6,145143610,6974,267,-130,2604,156,-86,38838303,1.307801863,0.304097,0.622922312,568.5029412,67.74545455,636.2483957,2259737000
2015-09-25,91.92,145215500,10042,762,-366,2825,212,-80,39560412,1.171093741,0.3689625,0.829695383,565.2294118,70.69090909,635.9203209,2259737000
2015-10-02,85.72,186277430,8776,402,-756,2544,270,-124,37566351,1.301317528,0.3875165,0.6982418,576.1411765,68.72727273,644.8684492,2259737000
2015-10-09,90.47,121028680,18133,411,-1038,2629,171,-129,35572290,1.431541316,0.3701215,0.677978612,573.9588235,66.76363636,640.7224599,2259737000
2015-10-16,92.67,109870590,25163,679,-453,1691,148,-87,34316628.33,1.344556339,0.358241,0.517028433,585.9617647,66.76363636,652.7254011,2259737000
2015-10-23,96.47,145126700,22832,781,-1781,1963,137,-105,33060966.67,1.257571362,0.3913045,0.457626183,603.4205882,72.65454545,676.0751337,2259737000
2015-10-30,101.55,127301690,24198,478,-654,2088,193,-81,31805305,1.170586385,0.367004,0.409840779,625.2441176,80.50909091,705.7532086,2259737000
2015-11-06,101.18,185172440,40234,5497,-751,3019,639,-74,30875601,1.06102774,0.260063,0.476350321,595.7823529,99.16363636,694.9459893,2270457000
2015-11-13,103.83,127391460,36845,1267,-1332,1709,132,-99,29945897,0.951469095,0.292238,0.462557977,569.5941176,80.50909091,650.1032086,2270457000
2015-11-20,100.47,147422980,30293,599,-340,1420,131,-73,28301409.5,1.048934037,0.2521055,0.473887129,578.3235294,76.58181818,654.9053476,2270457000
2015-11-27,104.39,64306356,15067,215,-318,778,53,-71,26656922,1.14639898,0.2562065,0.483266574,557.5911765,64.8,622.3911765,2270457000
2015-12-04,103.35,111538990,32811,483,-299,2416,100,-60,27052029,1.198120536,0.2365725,0.488186236,588.1441176,81.49090909,669.6350267,2270457000
2015-12-11,101.91,103085440,25293,668,-1410,1578,112,-65,27447136,1.249842091,0.344857,0.640593642,539.0411765,86.4,625.4411765,2270457000
2015-12-18,101.46,125877390,26830,376,-921,1966,130,-140,24431074.5,1.216930512,0.296645,0.599262137,576.1411765,90.32727273,666.4684492,2270457000
2015-12-25,103.6,56774174,13164,305,-170,906,51,-10,21415013,1.184018933,0.274376,0.619543467,488.8470588,100.1454545,588.9925134,2270457000
2016-01-01,104.53,61680520,13665,201,-2235,1008,50,-111,22502666,1.021899913,0.312973,0.646483101,485.5735294,127.6363636,613.209893,2270457000
2016-01-08,97.031,166521320,21725,802,-582,2139,22,-33,23590319,0.859780892,0.455373,0.633832092,517.3631373,74.05714286,591.4202801,2270457000
2016-01-15,92.45,186181840,14339,449,-849,1142,19,-16,24677972,0.697661872,0.4996815,0.627875424,526.5290196,74.8987013,601.4277209,2270457000
2016-01-22,89.37,150708320,22120,328,-1103,1265,17,-42,24571884.5,0.599274508,0.3971345,0.681328881,535.694902,69.84935065,605.5442526,2270457000
2016-01-29,94.23,282549380,49538,10375,-1677,3623,481,-58,24465797,0.500887144,0.2921025,0.593347485,555.045098,106.8779221,661.9230201,2294940000
2016-02-05,103.18,278183400,26391,1689,-769,1761,51,-37,26415918,0.514282984,0.415536,0.659381567,529.5843137,96.77922078,626.3635345,2294940000
2016-02-12,96.82,258538460,32077,686,-2615,1779,23,-65,28366039,0.527678824,0.365494,0.637887884,562.1741176,84.9974026,647.1715202,2294940000
2016-02-19,100.24,151542120,15279,643,-375,1092,11,-20,26967579.5,0.643501769,0.3201355,0.71786338,615.132549,63.11688312,678.2494321,2294940000
2016-02-26,102.74,151788500,48135,595,-958,3411,16,-27,25569120,0.759324714,0.286069,0.625367231,570.3215686,69.00779221,639.3293608,2294940000
2016-03-04,106.75,131385950,28563,566,-4070,2073,13,-142,26348847.5,0.960403138,0.2645955,0.670246357,562.1741176,64.8,626.9741176,2294940000
2016-03-11,104.4,123031580,20454,617,-761,1460,17,-27,27128575,1.161481561,0.277822,0.715153913,550.9713725,60.59220779,611.5635803,2294940000
2016-03-18,108.77,120014350,15243,625,-474,1756,19,-45,26776252,1.129717903,0.283433,0.704688911,532.6396078,64.8,597.4396078,2294940000
2016-03-25,111.03,73124780,14154,223,-248,1066,19,-14,26423929,1.097954244,0.3198825,0.64656859,525.5105882,59.75064935,585.2612376,2294940000
2016-04-01,112.95,130241040,21326,663,-228,1577,19,-21,25727461,0.960818468,0.331637,0.564605688,553.0082353,65.64155844,618.6497937,2294940000
2016-04-08,109.9,161142950,31157,715,-633,2151,17,-38,25030993,0.823682692,0.421375,0.540471947,566.2478431,68.16623377,634.4140769,2294940000
2016-04-15,106.52,203296940,58376,951,-921,3549,37,-52,24334525,0.686546916,0.401372,0.614064176,555.045098,67.32467532,622.3697734,2294940000
2016-04-22,109.01,131434440,23199,1198,-555,1532,39,-20,23556170,0.667026888,0.390274,0.605737571,570.3215686,63.95844156,634.2800102,2294940000
2016-04-29,106.31,217914840,46973,8811,-1944,3504,364,-58,22777815,0.647506859,0.2452915,0.582159399,569.3031373,111.9272727,681.23041,2311865000
2016-05-06,116.57,123686960,21421,751,-1231,2185,27,-102,24001017,0.870444883,0.2355915,0.604169392,574.3952941,76.58181818,650.9771123,2311865000
2016-05-13,118.9,105927810,51437,639,-1161,2504,19,-302,25224219,1.093382906,0.227279,0.590115894,565.2294118,75.74025974,640.9696715,2311865000
2016-05-20,115.88,113485570,33237,625,-1474,2052,25,-146,24603578.5,1.120465003,0.225461,0.637909912,585.5980392,70.69090909,656.2889483,2311865000
2016-05-27,115.94,92506100,37249,487,-1480,2117,22,-156,23982938,1.1475471,0.200346,0.596151751,591.7086275,61.43376623,653.1423937,2311865000
2016-06-03,117.82,65861360,26501,452,-738,1354,27,-29,24656653.5,1.313653769,0.2005295,0.635442505,576.4321569,57.22597403,633.6581309,2311936000
2016-06-10,116.26,76602200,19734,400,-642,1687,23,-47,25330369,1.479760438,0.230556,0.608439724,565.2294118,58.90909091,624.1385027,2311936000
2016-06-17,112.56,112657530,40487,520,-2524,1761,17,-74,24789640.5,1.244605723,0.279517,0.666868098,550.9713725,58.90909091,609.8804635,2311936000
2016-06-24,111,111207640,27597,764,-479,1848,53,-40,24248912,1.009451008,0.30955,0.623633061,524.4921569,72.37402597,596.8661828,2311936000
2016-07-01,108.23,121995830,34129,559,-1406,1966,15,-67,24153948,1.146444051,0.292796,0.688060115,547.9160784,76.58181818,624.4978966,2311936000
2016-07-08,112.97,73254420,23790,293,-1293,1341,3,-67,24058984,1.283437093,0.3313795,0.616425183,530.6027451,50.49350649,581.0962516,2311936000
2016-07-15,116.58,80034530,29909,547,-1607,1704,21,-95,23964020,1.420430136,0.32995,0.585274741,508.1972549,62.27532468,570.4725796,2311936000
2016-07-22,116.89,98462950,28090,1604,-501,2187,20,-62,22573748,1.061435672,0.3151995,0.50847312,508.1972549,66.48311688,574.6803718,2311936000
2016-07-29,117.78,199706580,44015,8143,-3393,4090,388,-147,21183476,0.702441209,0.193101,0.530926855,527.547451,105.1948052,632.7422562,2322959000
2016-08-05,122.07,108582790,30103,1159,-530,2017,41,-60,20339264.5,0.894223837,0.1774495,0.524418963,528.5658824,70.69090909,599.2567914,2322959000
2016-08-12,124.18,69304410,32424,398,-534,1614,33,-23,19495053,1.086006465,0.1607935,0.587535414,510.2341176,59.75064935,569.984767,2322959000
2016-08-19,122.78,71210390,18649,506,-1290,1415,23,-20,19028470.5,1.205091067,0.177203,0.464230456,521.4368627,51.33506494,572.7719277,2322959000
2016-08-26,123.09,68094360,26154,896,-494,2116,30,-34,18561888,1.324175669,0.170351,0.667518558,528.5658824,50.49350649,579.0593888,2322959000
2016-09-02,124.35,73459490,33087,378,-997,2636,7,-56,19527235.5,1.193431169,0.1650865,0.668152097,539.8704706,55.54285714,595.4133277,2322959000
2016-09-09,126.47,96802670,18919,819,-639,1261,37,-27,20492583,1.062686669,0.2119875,0.568404038,534.7783137,59.24571429,594.024028,2322959000
2016-09-16,125.75,94027610,21453,349,-511,1634,8,-52,21146250,1.156428223,0.2002905,0.601871455,541.5763431,61.09714286,602.673486,2322959000
2016-09-23,127.3,83702690,25085,521,-799,2042,43,-38,21799917,1.250169776,0.2286675,0.788842064,525.7142745,66.65142857,592.3657031,2322959000
2016-09-30,126.8,75559140,26338,602,-215,2037,13,-37,22453584,1.34391133,0.256989,0.52320401,541.5763431,61.09714286,602.673486,2322959000
2016-10-07,127.55,64257740,32904,421,-735,2581,14,-35,21838048,1.43780936,0.290068,0.619565667,539.3103333,57.39428571,596.704619,2322959000
2016-10-14,126.75,74108210,34096,1548,-997,2244,15,-31,21222512,1.53170739,0.305197,0.632449814,534.7783137,57.39428571,592.1725994,2322959000
2016-10-21,127.32,73660650,23012,584,-609,1631,23,-31,19953963,1.354069949,0.2939335,0.496390143,534.7783137,55.54285714,590.3211709,2322959000
2016-10-28,129.27,84923800,23070,665,-361,1624,11,-33,18685414,1.176432509,0.30833,0.567291152,541.5763431,61.09714286,602.673486,2322959000
2016-11-04,119.25,175648020,44320,5382,-3703,3895,250,-267,21733503,0.906760397,0.2409035,0.723603025,530.2462941,88.86857143,619.1148655,2340825000
2016-11-11,115.27,174855350,28537,893,-888,2128,18,-55,24781592,0.637088285,0.2570395,0.738539301,543.8423529,96.27428571,640.1166387,2340825000
2016-11-18,113.553,159642670,64708,729,-1729,3209,21,-167,25012007,0.874807517,0.2278,0.665167942,541.5763431,72.20571429,613.7820574,2340825000
2016-11-25,117.8,85670985,34678,1781,-1514,2061,54,-67,25242422,1.112526748,0.2095955,0.60904763,539.3103333,61.09714286,600.4074762,2340825000
2016-12-02,114,135370060,26365,869,-1254,1707,11,-37,24785055,1.06474013,0.226661,0.628710758,543.8423529,62.94857143,606.7909244,2340825000
2016-12-09,115.07,100984800,20063,677,-775,1667,13,-31,24327688,1.016953511,0.189915,0.495116928,593.6945686,62.94857143,656.6431401,2340825000
2016-12-16,117.61,118671860,27753,516,-444,2742,38,-88,22497866.67,1.109243357,0.218347,0.631147819,573.3004804,62.94857143,636.2490518,2340825000
2016-12-23,116.3,67404340,26578,447,-4249,2458,33,-148,20668045.33,1.201533202,0.2404675,0.616601165,503.0541765,61.09714286,564.1513193,2340825000
2016-12-30,114.774,52613702,12391,493,-363,1210,12,-48,18838224,1.293823047,0.3052755,0.718099706,448.6699412,48.13714286,496.807084,2340825000
2017-01-06,115.51,88215110,23643,487,-682,1221,80,-62,19992147.5,1.146571219,0.2904775,0.566027906,498.5221569,59.24571429,557.7678711,2340825000
2017-01-13,123.04,101962310,22644,820,-793,2049,201,-54,21146071,0.999319391,0.296843,0.497363126,530.2462941,64.8,595.0462941,2340825000
2017-01-20,126.78,59627080,17997,635,-965,2229,154,-138,20142658.5,1.05786332,0.2722685,0.535261373,546.1083627,62.94857143,609.0569342,2340825000
2017-01-27,126.95,89923620,25763,630,-420,2086,149,-80,19139246,1.116407248,0.283417,0.576211283,577.8325,74.05714286,651.8896429,2340825000
2017-02-03,129.516,164949650,40882,4788,-4508,4485,394,-256,18646054,0.948119452,0.2069815,0.641856579,555.172402,96.27428571,651.4466877,2355168000
2017-02-10,130.3,85475730,29167,783,-1052,2786,45,-123,18152862,0.779831655,0.175936,0.553343121,736.4531863,74.05714286,810.5103291,2355168000
2017-02-17,132.55,66154940,26587,453,-250,2237,14,-39,17447429,0.908465264,0.1738945,0.540189158,965.3201765,70.35428571,1035.674462,2355168000
2017-02-24,132.9,73093430,17956,493,-555,1957,9,-32,16741996,1.037098873,0.176821,0.502246109,657.1428431,66.65142857,723.7942717,2355168000
2017-03-03,134.75,70071550,21198,562,-488,1945,36,-34,17692941,1.196201938,0.1601105,0.563324557,657.1428431,90.72,747.8628431,2355168000
