Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
1/31/2018,72.545,95822739,30008,1703,-1285,20974,493,-170,103693540,0.959266117,0.421336,0.749085797,1960.281481,2249.519096,4209.800578,481872000
2/28/2018,75.622,136928625,36176,2968,-2497,21349,704,-213,95521140,0.935726578,0.2779485,0.836446265,2889.822222,2807.470683,5697.292905,484107000
3/31/2018,72.367,129445594,71364,3601,-4577,22773,435,-358,81043360,0.54339504,0.4377575,0.782334762,2544.992593,2630.343195,5175.335788,484107000
4/30/2018,78.307,128402231,80697,5393,-6048,26109,828,-692,110073400,0.849567125,0.2617835,0.705352076,3257.140741,2831.087682,6088.228422,485227000
5/31/2018,81.481,70898593,43840,2267,-2229,21168,363,-161,98777820,1.7062153,0.189246,0.770335919,2031.496296,1930.689618,3962.185914,485227000
6/30/2018,84.99,85341887,43027,2470,-2201,19671,311,-326,85506760,0.916465864,0.339264,0.747732847,1997.762963,1921.833244,3919.596207,485227000
7/31/2018,88.872,96601051,57096,4490,-3857,21833,890,-279,91393280,0.80185975,0.259677,0.844694759,3043.496296,2621.486821,5664.983117,487741000
8/31/2018,100.635,95860448,49983,3735,-2551,18498,414,-201,85664540,1.067292689,0.2203035,0.862652212,2871.081481,2574.252824,5445.334306,487741000
9/30/2018,100.15,93544301,53026,3870,-3395,22145,723,-381,87006720,0.928236436,0.340812,0.782235289,2556.237037,2491.59333,5047.830367,487741000
10/31/2018,79.9,181884355,77505,4528,-5707,25347,594,-603,103351900,0.607586729,0.379202,0.781517643,4130.459259,3456.938139,7587.397398,488969000
11/30/2018,84.508,138669376,64976,2405,-2981,26858,316,-399,112286120,0.849650995,0.344795,0.780956407,3309.614815,2946.220549,6255.835363,488969000
12/31/2018,75.099,153805927,39679,1426,-2041,15311,243,-173,114095200,0.627456864,0.4700785,0.780995838,3032.251852,2727.763314,5760.015165,488969000
1/31/2019,85.937,132738365,44726,2353,-2228,19954,333,-205,86555040,0.750280201,0.370125,0.760630368,3084.725926,2671.672942,5756.398868,488969000
2/28/2019,81.992,80662425,54547,2893,-3457,24097,542,-778,85168260,1.32944954,0.2243505,0.822941493,2724.903704,1989.732114,4714.635818,491203000
3/31/2019,89.037,100047060,41692,2233,-2019,18624,242,-204,94482820,0.929009034,0.3144255,0.696945591,3504.518519,1945.450242,5449.968761,491203000
4/30/2019,96.326,80347259,44845,3196,-2319,23774,782,-315,52572660,0.619288306,0.1985735,0.80158333,3943.051852,2231.806347,6174.858199,492332000
5/31/2019,88.754,97815907,40407,2069,-1894,21717,330,-292,61943240,0.788299569,0.2720175,0.76764699,3948.874868,2240.662722,6189.53759,492332000
6/30/2019,94.682,74449061,31845,1387,-1631,19197,243,-395,58844820,0.997363745,0.292419,0.786243985,2826.505291,1812.014201,4638.519492,492332000
7/31/2019,93.339,72473914,42922,2291,-2470,29145,688,-667,73349460,1.07212259,0.229116,0.701451691,2502.692063,2024.17357,4526.865634,494656000
8/31/2019,88.814,79554485,42065,1631,-2727,21322,429,-410,65804700,1.117138361,0.241336,0.826121775,2203.576455,2022.008679,4225.585134,494656000
