Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
2016-04-30,117.58,738540330,165235,11809,-4096,11058,460,-178,22777815,0.647506859,0.2452915,0.584346642,2411.64549,329.8909091,2741.536399,2311865000
2016-05-31,118.81,459132490,147457,2542,-5368,9015,93,-710,23982938,1.1475471,0.20832,0.60613413,2546.078431,302.1194805,2848.197912,2311865000
2016-06-30,114.28,449843430,136003,2535,-5135,8088,128,-236,24248912,1.009451008,0.295568,0.645274064,2385.166275,286.1298701,2671.296145,2311936000
2016-07-31,123.94,466413560,134136,10707,-7426,9693,439,-388,21183476,0.702441209,0.193101,0.553105802,2281.286275,309.6935065,2590.979781,2322959000
2016-08-31,126.12,365054710,125455,3214,-3114,8594,131,-179,18561888,1.324175669,0.172361,0.569449517,2332.207843,255.8337662,2588.041609,2322959000
2016-09-30,128.27,375688840,106757,2414,-2895,8178,104,-168,22453584,1.34391133,0.256989,0.614202069,2315.86202,266.6057143,2582.467734,2322959000
2016-10-31,130.99,312599680,116117,3277,-2744,8314,66,-132,18685414,1.176432509,0.306282,0.570711457,2352.118176,249.9428571,2602.061034,2322959000
2016-11-30,118.42,647255875,184448,9044,-8635,11991,347,-572,25242422,1.112526748,0.219242,0.690775814,2318.128029,338.8114286,2656.939458,2340825000
2016-12-31,115.05,407956632,97910,2684,-6242,8852,100,-334,18838224,1.293823047,0.3052755,0.60494025,2349.852167,264.7542857,2614.606452,2340825000
2017-01-31,130.32,378290420,98158,2792,-3358,8537,652,-388,19139246,1.116407248,0.2837525,0.544655613,2390.640343,292.5257143,2683.166057,2340825000
2017-02-28,135.54,381508730,112565,6377,-5926,10948,399,-410,16741996,1.037098873,0.184106,0.577370068,2973.004863,299.9314286,3272.936291,2355168000
2017-03-31,142.05,341269270,105309,2863,-3920,9953,131,-305,20544771,1.291792402,0.205303,0.600548364,2803.054127,364.7314286,3167.785556,2355168000
2017-04-30,150.25,273855701,136270,2942,-2896,8814,0,0,20880256,1.329608692,0.2360475,0.589064166,2703.349696,305.4857143,3008.83541,2363737000
2017-05-31,151.46,400949679,133326,4827,-8471,12915,0,0,19805116,1.137294829,0.180851,0.540232415,2724.827528,354.6514286,3079.478957,2364783000
2017-06-30,150.98,411167230,99968,4146,-2753,9694,63,-134,19056147,1.05605599,0.250909,0.579783811,2426.8965,319.2685714,2746.165071,2364783000
2017-07-31,169.25,415923470,95099,7592,-3693,10484,485,-209,20253760,0.78639956,0.2210955,0.476676451,2440.344776,367.8171429,2808.161918,2370333000
2017-08-31,171.97,301810655,97811,2780,-4254,10581,88,-268,21437070,1.648050656,0.186327,0.649793151,2605.862013,362.0571429,2967.919156,2370333000
2017-09-30,170.87,303774978,260300,2341,-5035,11888,71,-541,21805852,1.260245677,0.2455665,0.6326094,2427.930983,303.6342857,2731.565268,2370333000
2017-10-31,180.06,316254171,210540,2745,-5337,14615,99,-456,21198152,1.299818316,0.3020305,0.480890777,2560.344773,337.3714286,2897.716202,2370333000
2017-11-30,177.18,346533864,136693,6306,-4065,15499,358,-576,19593264,1.173512855,0.2233265,0.538923996,2480.689602,363.7028571,2844.392459,2384798000
2017-12-31,176.46,315437693,61699,1437,-2141,11875,78,-369,23305170,1.996944239,0.241246,0.540465376,2345.172364,330.7885714,2675.960935,2384798000
2018-01-31,186.89,484669921,30442,1200,-1462,15366,139,-527,22647815,0.889970592,0.333435,0.504487711,2543.103394,557.8971429,3101.000537,2384798000
