Date,Price,TV,TC,TPC,TNC,NC,NPC,NNC,SI,SIR,VMP,PCR,SVI-T,SVI-S,SVI,SHOUT
12/31/2017,52.67,29716855,97174,1945,-3167,23714,137,-249,54351320,2.241764177,0.1915985,0.79235167,1171.370005,385.6321839,1557.002189,298279000
1/31/2018,59.111,32641895,22805,578,-1059,25244,93,-571,63128520,0.959266117,0.2979935,0.623780007,1156.671795,424.0900383,1580.761833,298279000
2/28/2018,55.196,51035219,33424,1051,-1563,23276,179,-568,73809260,0.935726578,0.2321805,0.783940963,1085.656231,444.8335728,1530.489804,298493000
3/31/2018,51.857,51531139,132722,2584,-6580,28234,70,-535,58079580,0.54339504,0.3377335,0.704579258,1143.675482,420.8632663,1564.538749,298493000
4/30/2018,50.929,48842560,120131,2772,-5571,25314,410,-395,57418960,0.849567125,0.212721,0.685090855,1096.331773,375.2274904,1471.559264,298656000
5/31/2018,55,36874896,93166,1531,-2443,28628,102,-333,63191840,1.7062153,0.196152,0.647587722,1096.331773,341.5768678,1437.908641,298656000
6/30/2018,56.459,40098264,77766,1666,-2390,25798,73,-373,48569780,0.916465864,0.2850645,0.466177452,969.1535742,286.7217433,1255.875318,298656000
7/31/2018,61.361,41618547,77955,2852,-3582,31663,490,-830,58052720,0.80185975,0.226496,0.523892493,979.8291165,328.6697797,1308.498896,298914000
8/31/2018,61.59,34210163,85297,1591,-2922,33026,125,-598,46656660,1.067292689,0.1945505,0.564189067,960.334648,328.2088123,1288.54346,298914000
9/30/2018,60.354,35608671,68374,1054,-2241,25263,66,-394,35966000,0.928236436,0.2622995,0.611347065,979.836484,320.8333333,1300.669817,298914000
10/31/2018,54.529,56370968,81615,1319,-5362,36911,193,-1347,38206080,0.607586729,0.29634,0.906574639,1052.052954,404.6584881,1456.711442,298971000
11/30/2018,55.482,39203369,52859,824,-2428,27706,65,-1065,42543320,0.849650995,0.2645695,0.899011249,952.9155514,332.7475685,1285.66312,298971000
12/31/2018,52.248,42729877,49716,719,-1964,27293,58,-712,52433120,0.627456864,0.361245,0.886773571,911.8931779,314.4507073,1226.343885,298971000
1/31/2019,56.294,34683719,43045,842,-2650,26082,108,-625,32129960,0.750280201,0.3007875,0.558922212,928.9858335,310.1956233,1239.181457,298971000
2/28/2019,56.327,32469549,45730,1769,-1952,25402,328,-464,40515680,1.32944954,0.196401,0.694983915,866.5976405,293.6007958,1160.198436,299360000
3/31/2019,58.845,32973192,57352,1039,-2903,34312,82,-1154,37505440,0.929009034,0.2308685,0.626451566,927.7038843,311.4721485,1239.176033,299360000
4/30/2019,59.948,32054715,46985,1308,-2206,25688,198,-544,38443100,0.619288306,0.182158,0.626982734,876.8532338,329.7690097,1206.622244,299436000
5/31/2019,55.325,36976057,65053,1343,-2694,34153,110,-546,40783580,0.788299569,0.2406485,0.795581159,916.81436,363.5857299,1280.40009,299436000
6/30/2019,54.14,35473340,56268,1275,-2935,28562,62,-1119,45325100,0.997363745,0.2719705,0.705198009,828.2518641,289.3457118,1117.597576,299436000
7/31/2019,60.91,35459318,48743,1395,-2060,25643,283,-843,52170240,1.07212259,0.1869515,0.615376763,781.6602902,290.1071478,1071.767438,299532000
