Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
30-Sep-12,12-Sep,23.825,327776800,,,,,,,423450440,0.831400913,
31-Oct-12,12-Oct,21.261,432261210,,,,,,,472520328,0.733818594,
30-Nov-12,12-Nov,20.903,461142277,,,,,,,577276840,0.968943063,
31-Dec-12,12-Dec,19.006,432412311,,,,,,,500169908,0.981496512,
31-Jan-13,13-Jan,16.267,463970260,,,,,,,527992080,0.728360021,
28-Feb-13,13-Feb,15.764,332923380,,,,,,,544113976,1.201413184,
31-Mar-13,13-Mar,15.809,326523010,,,,,,,560170268,1.276193305,
30-Apr-13,13-Apr,15.814,388882569,,,,,,,1164505720,1.73414588,
31-May-13,13-May,16.062,336981840,,,,,,,673914864,1.591727331,
30-Jun-13,13-Jun,14.162,250375572,,,,,,,776479536,2.033004995,
31-Jul-13,13-Jul,16.162,232815596,,,,,,,588832468,1.99909626,
31-Aug-13,13-Aug,17.401,287110381,,,,,,,492053296,1.439776286,
30-Sep-13,13-Sep,17.027,307400322,,,,,,,489816908,1.105698321,
31-Oct-13,13-Oct,18.668,276804290,,,,,,,498004528,1.251228285,
30-Nov-13,13-Nov,19.86,186221635,,,,,,,477072512,1.676677612,
31-Dec-13,13-Dec,20.036,251455286,,,,,,,396425400,1.284574186,
31-Jan-14,14-Jan,17.879,312716501,,,,,,,463088360,0.909134435,
28-Feb-14,14-Feb,18.794,210091157,,,,,,,643451116,2.198507337,
31-Mar-14,14-Mar,19.169,178201150,,,,,,,620468156,2.476390253,
30-Apr-14,14-Apr,21.075,228415765,,,,,,,521577308,1.339436447,
31-May-14,14-May,22.607,204232661,,,,,,,470544676,1.533768352,
30-Jun-14,14-Jun,23.233,848814120,,,,,,,448913556,2.462465599,
31-Jul-14,14-Jul,23.9,1027859320,,,,,,,413970740,1.981817635,
31-Aug-14,14-Aug,25.625,929012960,,,,,,,384187452,1.974293246,
30-Sep-14,14-Sep,25.188,1521324570,,,,,,,390137520,1.577900599,
31-Oct-14,14-Oct,27,1353345810,,,,,,,398540120,1.661627585,
30-Nov-14,14-Nov,29.733,817042140,,,,,,,312730672,1.69369932,
31-Dec-14,14-Dec,27.595,1069697600,,,,,,,245175200,1.403628897,
31-Jan-15,15-Jan,29.29,1299475810,6169,866,-329,46224,3283,-882,235966540,0.793328178,
28-Feb-15,15-Feb,32.115,1135285860,105375,9391,-5830,47349,2496,-660,290887904,1.162162525,
31-Mar-15,15-Mar,31.108,1136135780,179279,6962,-6676,69136,3232,-1042,258831080,1.373272368,
30-Apr-15,15-Apr,31.288,990644420,159198,14301,-7432,56288,3593,-748,247887108,1.048336697,
31-May-15,15-May,32.57,949312850,114791,7379,-6195,42188,2039,-588,246730532,1.334381172,
30-Jun-15,15-Jun,31.356,876677270,178304,8060,-7294,51102,2651,-648,254979328,1.579625241,
31-Jul-15,15-Jul,30.325,1048372800,144057,13384,-12122,48925,2945,-1129,241003808,1.167433337,
31-Aug-15,15-Aug,28.19,1601446920,165032,12089,-14814,42093,2381,-1241,314930820,0.987087823,
30-Sep-15,15-Sep,27.575,1199442990,300108,18548,-18788,74493,4364,-926,348323364,1.565197072,
31-Oct-15,15-Oct,29.875,1109027310,171071,17875,-13549,57373,3224,-777,298687896,1.406041832,
30-Nov-15,15-Nov,29.575,748146110,122827,7737,-6908,41791,1757,-515,433488612,3.192154643,
31-Dec-15,15-Dec,26.315,920890060,141941,8113,-11967,45765,2141,-882,272771644,1.673075909,
31-Jan-16,16-Jan,24.335,1265840970,190305,18323,-33989,50975,857,-1489,254174088,0.916314416,
29-Feb-16,16-Feb,24.173,808295590,194737,9117,-7650,53491,345,-807,189419780,1.303639831,
31-Mar-16,16-Mar,27.247,743986520,269654,6368,-15206,65718,221,-1067,222028464,1.701458858,
30-Apr-16,16-Apr,23.435,867376380,193994,10812,-29703,55159,414,-1886,225455748,1.045307619,
31-May-16,16-May,24.965,899194130,180714,17556,-13952,47702,447,-1079,398796484,2.385408488,
30-Jun-16,16-Jun,23.9,777967010,176088,4982,-9555,44327,187,-504,215772676,1.293046932,
31-Jul-16,16-Jul,26.052,679713560,138923,12182,-13692,41210,563,-939,202834432,1.253960724,
31-Aug-16,16-Aug,26.525,629066710,176682,9121,-14934,50751,292,-929,188332516,1.824677754,
30-Sep-16,16-Sep,28.263,966954540,392180,12615,-10180,77923,520,-613,218866440,1.3761321,
31-Oct-16,16-Oct,28.385,679225090,200505,12751,-16462,56402,537,-949,218709244,1.707714185,
30-Nov-16,16-Nov,27.63,719229400,118414,4115,-5864,41059,130,-273,235805268,1.937829602,
31-Dec-16,16-Dec,28.955,606604140,134437,6830,-10668,43511,125,-505,190417072,1.950927507,
31-Jan-17,17-Jan,30.337,558205310,116590,7636,-8040,38037,2114,-947,187725528,1.609740105,
28-Feb-17,17-Feb,34.248,573988990,131481,19275,-5341,40903,1022,-417,203971260,2.311477336,
31-Mar-17,17-Mar,35.915,560029580,121874,5571,-5471,43788,360,-177,184290640,1.7276694,
30-Apr-17,17-Apr,35.912,372132920,83426,3050,-7470,32577,0,0,180927020,2.49891426,
31-May-17,17-May,38.19,651665900,133964,12742,-8267,43778,0,0,252782164,2.487992953,
30-Jun-17,17-Jun,36.005,682274490,136769,5431,-4451,51467,224,-342,167523688,1.4803435,
31-Jul-17,17-Jul,37.182,418195790,86509,5198,-4069,35206,228,-359,161252344,1.912587086,
31-Aug-17,17-Aug,41,655489880,130971,14048,-3324,50952,1052,-380,192435980,1.887100436,
30-Sep-17,17-Sep,38.53,677053770,204743,5670,-7743,74980,363,-500,152148828,1.115012714,
31-Oct-17,17-Oct,42.26,502847840,121496,3563,-5664,47784,315,-484,133961184,1.220467241,
30-Nov-17,17-Nov,42.963,597213460,117742,8567,-6103,51789,753,-452,157483936,1.528624694,
31-Dec-17,17-Dec,42.307,528580140,58501,3534,-5047,46490,397,-941,182985720,1.913987917,
31-Jan-18,18-Jan,41.857,656489210,38767,2314,-3595,54555,371,-983,168315028,1.126159858,
28-Feb-18,18-Feb,44.53,921259670,43571,3744,-3696,47330,613,-600,234923624,1.612966203,
31-Mar-18,18-Mar,41.945,707989870,60079,2613,-3805,49124,201,-329,219713616,1.474550856,
30-Apr-18,18-Apr,41.315,664341130,56886,2597,-4375,47007,210,-583,203648312,1.498358598,
31-May-18,18-May,46.717,617079000,54142,5109,-3768,56687,1112,-513,183834396,2.320445113,
30-Jun-18,18-Jun,46.278,525582180,42421,1889,-2258,54876,176,-496,152308368,1.542520799,
31-Jul-18,18-Jul,47.572,390995520,29473,1566,-1934,42765,244,-196,149075068,1.847854561,
31-Aug-18,18-Aug,56.908,696566440,70199,6800,-4288,69318,1475,-323,190198688,1.680614639,
30-Sep-18,18-Sep,56.435,672626250,42885,2642,-2374,76838,548,-443,160816460,1.155138236,
31-Oct-18,18-Oct,54.715,781439540,36132,1254,-1604,65287,317,-403,145876368,1.031042007,
30-Nov-18,18-Nov,44.645,952207020,63278,2288,-5353,72770,506,-1848,179660500,1.081848324,
