Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
11/30/2013,13-Nov,19.681,54170607,,,,,,,142466860,2.785044993,
12/31/2013,13-Dec,19.94,55643197,,,,,,,124939320,2.481781235,
1/31/2014,14-Jan,17.934,80521032,,,,,,,111706460,1.079301148,
2/28/2014,14-Feb,18.105,83009280,,,,,,,114986580,1.482623431,
3/31/2014,14-Mar,16.818,75150805,,,,,,,123427420,1.580886791,
4/30/2014,14-Apr,15.207,137878309,,,,,,,132246040,0.951516875,
5/31/2014,14-May,15.627,78489991,,,,,,,135541200,2.025426847,
6/30/2014,14-Jun,16.239,76374513,,,,,,,147585380,2.094141555,
7/31/2014,14-Jul,15.649,98771344,,,,,,,150668000,1.473445552,
8/31/2014,14-Aug,16.952,61973610,,,,,,,161114380,3.506352657,
9/30/2014,14-Sep,16.122,67967765,,,,,,,141002800,2.145864119,
10/31/2014,14-Oct,15.273,110514650,,,,,,,156810380,1.288163465,
11/30/2014,14-Nov,16.932,68883922,,,,,,,160052760,2.410517355,
12/31/2014,14-Dec,15.517,86480992,,,,,,,146697260,1.766353646,
1/31/2015,15-Jan,17.726,102294614,4547,895,-868,8568,801,-173,147485580,1.08144447,
2/28/2015,15-Feb,19.008,70692907,10450,857,-358,6000,308,-85,143866780,2.586463005,
3/31/2015,15-Mar,18.605,55433456,11076,835,-441,7250,525,-131,119623900,2.353972657,
4/30/2015,15-Apr,21.089,84009099,18244,2319,-798,8790,873,-141,127460800,1.148104145,
5/31/2015,15-May,21.462,51792450,15519,1444,-671,6717,495,-96,93991580,1.871561544,
6/30/2015,15-Jun,21.705,54889848,27457,1408,-994,8321,566,-137,108099720,1.962934757,
7/31/2015,15-Jul,26.808,101366958,32718,4978,-1282,11857,1463,-168,101898960,0.818191497,
8/31/2015,15-Aug,25.645,82742759,26990,1632,-1168,8581,540,-149,127819640,1.349553502,
9/30/2015,15-Sep,25.594,76475478,27674,1298,-1012,10095,639,-154,146160420,1.853250991,
10/31/2015,15-Oct,31.295,96746499,73383,6383,-5146,11872,1231,-323,135052500,1.359723256,
11/30/2015,15-Nov,33.24,86908289,68842,2815,-2302,10966,743,-141,110586580,1.253402562,
12/31/2015,15-Dec,33.794,90030922,69687,4934,-1888,12085,834,-181,95669980,1.283073379,
1/31/2016,16-Jan,29.35,129556368,68000,6034,-7871,10449,442,-258,117930340,0.818148455,
2/29/2016,16-Feb,27.626,123946968,62042,3090,-1706,9526,290,-159,139354760,1.420434146,
3/31/2016,16-Mar,29.682,93744074,78326,1963,-2601,10511,168,-174,131275080,1.468093929,
4/30/2016,16-Apr,32.979,78083635,83243,7361,-2335,12752,490,-179,112596820,1.218861538,
5/31/2016,16-May,36.139,90435353,81904,4958,-2157,10824,388,-133,103981120,1.504934767,
6/30/2016,16-Jun,35.781,74371382,62119,4100,-3245,11194,247,-164,103335020,1.318363517,
7/31/2016,16-Jul,37.94,68038095,86779,9229,-2013,12452,699,-98,91628680,1.327346306,
8/31/2016,16-Aug,38.458,50013929,75015,3813,-1106,12313,280,-112,90156560,2.438131935,
9/30/2016,16-Sep,41.866,67256716,77092,3544,-1173,12189,214,-84,116640380,1.639020188,
10/31/2016,16-Oct,39.491,76698342,88525,4335,-5821,14524,375,-240,104400980,1.174796354,
11/30/2016,16-Nov,37.528,109742536,84086,3287,-3703,13089,221,-230,130795040,1.66182255,
12/31/2016,16-Dec,37.493,73487396,115138,3119,-2802,15889,211,-148,113078000,1.854902949,
1/31/2017,17-Jan,41.174,70442244,132395,5012,-4486,13216,1202,-440,114184860,1.783677468,
2/28/2017,17-Feb,42.252,71209580,97559,4662,-5078,12281,389,-186,118222240,1.921358102,
3/31/2017,17-Mar,44.327,60630669,140319,3751,-4497,16191,298,-169,94774340,1.595106544,
4/30/2017,17-Apr,46.25,73325629,160787,6913,-3265,14171,0,0,93687040,1.310605567,
5/31/2017,17-May,49.731,76021635,162680,6716,-3438,14852,0,0,105225760,1.47638903,
6/30/2017,17-Jun,48.4,95786031,177456,6051,-5656,21208,436,-248,97745060,1.136859968,
7/31/2017,17-Jul,49.389,78362536,128468,8806,-5795,20925,918,-521,94373180,1.012104087,
8/31/2017,17-Aug,49.03,77037421,138692,5115,-10546,20534,427,-519,97756120,1.51291726,
9/30/2017,17-Sep,48.068,58947794,111924,3243,-4826,18385,364,-231,126838080,2.055353431,
10/31/2017,17-Oct,55.264,82939344,150670,7071,-14237,24077,650,-589,118594180,1.322157323,
11/30/2017,17-Nov,58.838,76868658,80436,3761,-3019,20860,449,-229,108009860,1.304723756,
12/31/2017,17-Dec,58.473,57307010,47320,2406,-1660,16492,296,-175,100941440,2.241764177,
1/31/2018,18-Jan,72.545,95822739,30008,1703,-1285,20974,493,-170,103693540,0.959266117,
2/28/2018,18-Feb,75.622,136928625,36176,2968,-2497,21349,704,-213,95521140,0.935726578,
3/31/2018,18-Mar,72.367,129445594,71364,3601,-4577,22773,435,-358,81043360,0.54339504,
4/30/2018,18-Apr,78.307,128402231,80697,5393,-6048,26109,828,-692,110073400,0.849567125,
5/31/2018,18-May,81.481,70898593,43840,2267,-2229,21168,363,-161,98777820,1.7062153,
6/30/2018,18-Jun,84.99,85341887,43027,2470,-2201,19671,311,-326,85506760,0.916465864,
7/31/2018,18-Jul,88.872,96601051,57096,4490,-3857,21833,890,-279,91393280,0.80185975,
8/31/2018,18-Aug,100.635,95860448,49983,3735,-2551,18498,414,-201,85664540,1.067292689,
9/30/2018,18-Sep,100.15,93544301,53026,3870,-3395,22145,723,-381,87006720,0.928236436,
10/31/2018,18-Oct,79.9,181884355,77505,4528,-5707,25347,594,-603,103351900,0.607586729,
11/30/2018,18-Nov,84.508,138669376,64976,2405,-2981,26858,316,-399,112286120,0.849650995,
12/31/2018,18-Dec,75.099,153805927,39679,1426,-2041,15311,243,-173,114095200,0.627456864,
1/31/2019,19-Jan,85.937,132738365,44726,2353,-2228,19954,333,-205,86555040,0.750280201,
2/28/2019,19-Feb,81.992,80662425,54547,2893,-3457,24097,542,-778,85168260,1.32944954,
3/31/2019,19-Mar,89.037,100047060,41692,2233,-2019,18624,242,-204,94482820,0.929009034,
4/30/2019,19-Apr,96.326,80347259,44845,3196,-2319,23774,782,-315,52572660,0.619288306,
5/31/2019,19-May,88.754,97815907,40407,2069,-1894,21717,330,-292,61943240,0.788299569,
6/30/2019,19-Jun,94.682,74449061,31845,1387,-1631,19197,243,-395,58844820,0.997363745,
7/31/2019,19-Jul,93.339,72473914,42922,2291,-2470,29145,688,-667,73349460,1.07212259,
8/31/2019,19-Aug,88.814,79554485,42065,1631,-2727,21322,429,-410,65804700,1.117138361,
9/30/2019,19-Sep,86.796,61794121,25061,836,-1011,22861,225,-334,73505300,1.079275989,
10/31/2019,19-Oct,88.833,71644623,29996,1437,-1925,24696,368,-555,68737940,0.991934411,
11/30/2019,19-Nov,90.04,51735431,21297,837,-935,13586,138,-246,71199520,1.29790136,
