Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
11/30/2017,17-Nov,84.17,420856823,51910,2949,-1385,31097,64,-41,20923949,2.221029692,
12/31/2017,17-Dec,85.54,461789320,19774,683,-541,25629,40,-80,17277896,2.311036251,
1/31/2018,18-Jan,95.01,568142090,11023,506,-381,29040,64,-114,31519927,1.572493807,
2/28/2018,18-Feb,93.77,720535970,12636,780,-555,25013,234,-172,28304117,1.958955618,
3/31/2018,18-Mar,91.27,745449240,25102,1624,-812,29129,96,-210,42393198,1.223001176,
4/30/2018,18-Apr,93.52,664257830,26603,1541,-1281,27967,217,-125,31600349,1.568423153,
5/31/2018,18-May,98.84,505573890,21589,908,-606,26654,125,-35,21667652,2.409451702,
6/30/2018,18-Jun,98.61,596005990,27956,1371,-661,23879,79,-84,28836374,1.658997175,
7/31/2018,18-Jul,106.08,560006070,22256,1970,-848,20015,362,-43,32478028,1.420113376,
8/31/2018,18-Aug,112.33,454361150,18919,839,-953,22145,101,-190,19950534,2.108634987,
9/30/2018,18-Sep,114.37,470188290,13964,686,-428,27859,84,-29,26951183,1.795926695,
10/31/2018,18-Oct,106.81,920309260,28335,1528,-818,42060,338,-112,45522602,0.893533942,
11/30/2018,18-Nov,110.89,716807490,16561,861,-496,32129,94,-92,35420435,1.409287577,
12/31/2018,18-Dec,101.57,937559840,14525,583,-418,24210,79,-33,57252976,0.966277491,
1/31/2019,19-Jan,104.43,706668450,21294,1161,-932,32700,204,-112,34027502,1.168720025,
2/28/2019,19-Feb,112.03,467789810,17454,791,-733,26005,119,-88,24030677,1.712611592,
3/31/2019,19-Mar,117.94,574744230,18379,962,-772,32361,59,-81,28017222,1.639297501,
4/30/2019,19-Apr,130.6,420872780,21193,1728,-855,33377,463,-92,23442825,1.914982431,
5/31/2019,19-May,123.68,539849110,20437,660,-564,35996,81,-38,21590421,2.073919541,
6/30/2019,19-Jun,133.96,503757670,16523,727,-439,33418,58,-109,25795295,1.861023415,
7/31/2019,19-Jul,136.27,481003910,20986,1626,-772,31146,418,-209,24615507,2.156049884,
8/31/2019,19-Aug,137.86,582338030,16166,592,-479,28477,64,-39,22527553,2.041276432,
9/30/2019,19-Sep,139.03,476083740,14959,848,-412,25611,225,-89,24031618,2.206983067,
10/31/2019,19-Oct,143.37,557103620,25889,1988,-820,37990,543,-133,26420103,2.340190687,
11/30/2019,19-Nov,151.38,391457630,17545,1109,-415,32435,110,-122,20005646,3.05554367,
12/31/2019,19-Dec,157.7,450443860,11743,601,-354,24331,100,-102,20806843,3.013740143,
1/31/2020,20-Jan,170.23,554774980,23794,1704,-821,33288,448,-92,27250621,2.079752972,
