Actual Date,Ghetto Date,Price - Close - Monthly,Trading Volume - Monthly,Twitter Publication Count,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count,News Publication Count,News Positive Sentiment Count,News Negative Sentiment Count,SI,SI Ratio,IV Midpoint
6/30/2019,19-Jun,367.32,110750777,14603,806,-775,14160,74,-134,18361635,3.479074171,
7/31/2019,19-Jul,322.99,195352576,28422,1787,-3317,22776,304,-965,22034440,1.81502696,
8/31/2019,19-Aug,293.75,136787523,18299,840,-1272,19326,119,-323,21811154,3.986541519,
9/30/2019,19-Sep,267.62,175894390,19885,859,-1870,18620,100,-363,22132309,2.132279752,
10/31/2019,19-Oct,287.41,234025511,28868,2172,-2808,23947,662,-600,25319234,2.06910057,
11/30/2019,19-Nov,314.66,113199000,18230,782,-1123,19554,124,-309,23839570,4.061645787,
12/31/2019,19-Dec,323.57,124878800,8076,717,-783,5989,176,-203,21862242,3.605817074,
1/31/2020,20-Jan,345.09,168793478,15577,1798,-1342,6965,393,-199,19096903,1.900213177,
2/29/2020,20-Feb,369.03,113895413,7751,839,-497,3990,100,-30,19041477,2.745407566,
3/31/2020,20-Mar,375.5,201489685,8856,733,-688,5059,104,-109,15633465,1.674455497,
4/30/2020,20-Apr,419.85,223843107,21340,3039,-1774,8812,640,-205,13528555,1.110091754,
5/31/2020,20-May,419.73,134799559,8108,816,-680,4211,81,-47,11730894,1.864616878,
6/30/2020,20-Jun,455.04,117077939,7631,752,-429,3910,91,-31,11018907,2.206662418,
7/31/2020,20-Jul,488.88,231077196,20399,2331,-2025,7159,368,-276,10625583,1.064283717,
8/31/2020,20-Aug,529.56,115821393,9093,904,-554,4305,95,-40,9878569,1.727394003,
9/30/2020,20-Sep,500.03,118498024,10299,735,-870,5035,74,-153,9440450,2.319340238,
10/31/2020,20-Oct,475.74,153677941,14795,1668,-1423,6542,432,-373,10418524,1.432176492,
11/30/2020,20-Nov,490.7,91428077,5598,433,-340,3459,53,-44,8921867,2.684693379,
12/31/2020,20-Dec,540.73,77183968,6645,612,-319,4466,60,-62,7521167,2.811393723,
1/31/2021,21-Jan,532.39,139132101,14254,2108,-837,6266,629,-100,7299279,0.722342795,
2/28/2021,21-Feb,538.85,61768362,5357,382,-184,3889,29,-20,7898882,2.892616376,
3/31/2021,21-Mar,521.66,89643634,6081,433,-274,4638,63,-48,8823439,2.547338059,
4/30/2021,21-Apr,513.47,109764700,13071,1194,-1626,6736,155,-478,9796027,1.45128734,
5/31/2021,21-May,502.81,66792253,4785,253,-337,4373,30,-82,9093589,3.469896505,
6/30/2021,21-Jun,528.21,78412769,6063,426,-268,3800,43,-29,9635140,2.447022168,
7/31/2021,21-Jul,517.57,76712496,10736,1036,-872,6828,201,-233,10020669,2.409057886,
8/31/2021,21-Aug,569.19,54584726,5779,471,-348,3960,45,-111,10187662,3.515408892,
9/30/2021,21-Sep,610.34,82106971,8293,828,-406,6433,154,-68,9185120,2.516459512,
10/31/2021,21-Oct,690.31,97997431,14647,1667,-1072,11512,446,-163,9525066,1.799915759,
11/30/2021,21-Nov,641.9,64447274,6198,444,-452,7441,76,-86,8810098,3.242084214,
12/31/2021,21-Dec,602.44,59637393,4688,314,-348,4771,68,-78,8306331,3.527862462,
1/31/2022,22-Jan,427.14,239890954,19788,1603,-2984,8639,153,-457,11088028,0.564006229,
2/28/2022,22-Feb,394.52,150698797,8333,754,-690,5998,80,-115,10803711,1.963869756,
3/31/2022,22-Mar,374.59,119267067,6183,411,-442,8019,73,-116,7635256,1.543715298,
4/30/2022,22-Apr,190.36,399330220,49486,3183,-9268,14831,78,-2010,11982890,0.335159803,
5/31/2022,22-May,197.44,250792949,11200,842,-1569,7039,73,-580,13715573,1.370632671,
6/30/2022,22-Jun,174.87,191980969,7606,486,-888,5011,87,-295,12546512,1.317017096,
7/31/2022,22-Jul,224.9,268431436,19051,1693,-3054,7567,236,-601,10851930,0.576893358,
8/31/2022,22-Aug,223.56,151960360,5923,561,-568,4516,71,-217,9491924,1.560872372,
9/30/2022,22-Sep,235.44,233410588,7684,857,-669,4684,94,-119,11012443,0.822842772,
10/31/2022,22-Oct,291.88,333901649,16828,1974,-1181,6554,413,-154,12053104,0.628707847,
11/30/2022,22-Nov,305.53,185139924,6058,297,-139,3684,65,-95,10477203,1.394285417,
12/31/2022,22-Dec,294.88,192768602,7801,316,-292,4315,95,-169,9267093,1.248963823,
1/31/2023,23-Jan,353.86,205320245,14329,937,-323,5910,292,-136,0,0,
2/28/2023,23-Feb,0,123160956,2580,89,-64,2122,36,-31,0,0,
